title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
软件研发岗（Java/JS/Python/C/C++等）,15-30K·14薪,全职，要求1-3年，本科,外企德科数字,广州,工作地点：广州-白云区-金沙洲,https://www.zhipin.com/job_detail/e2d13c99b76e55c40nd93Nu9E1ZW.html,boss,80,您的 Java、Python、JS 技能与岗位高度匹配（90分），项目经验扎实且涉及大模型与计算机视觉，但学历为大专且工作年限略低于1-3年要求（65分）。,可以考虑,技能匹配度高，但学历和经验年限略低于硬性要求，建议作为备选尝试投递。,您好，我有扎实的 Java/Python 开发经验，熟悉大模型部署与计算机视觉项目，曾获人工智能大赛一等奖，对贵司研发岗很感兴趣，期待沟通。
Python,7-12K,全职，要求1-3年，本科,新略信息,广州,工作地点：广州-天河区-天河北,https://www.zhipin.com/job_detail/2bc0669b697a5deb0nF62t25ElNR.html,boss,75,您的 Python 及 AI 相关技能（如大模型微调、OpenCV）与岗位高度匹配，但学历为大专且缺乏明确的全职工作年限，与岗位要求的本科及1-3年经验存在一定差距。,可以考虑,技术栈契合度高，但学历和经验年限未完全达标，建议作为备选投递，重点突出项目实战能力。,您好，我对贵司 Python 岗位很感兴趣。我有扎实的 Python 开发及 AI 项目落地经验（如人脸识别、大模型部署），虽学历为大专，但技术实战能力强，期待能有机会沟通。
python开发（RPA维护）工程师,15-20K,全职，要求1-3年，本科,省事熊,广州,工作地点：广州-黄埔区-科学城,https://www.zhipin.com/job_detail/aa004176efb1c78a1XF639W-EVdU.html,boss,72,您的 Python 技能与岗位高度匹配（80分），具备大模型与计算机视觉项目经验，但学历为大专且缺乏 1-3 年全职商业项目经验，经验相关性略低（60分）。,建议投递,技能栈与 RPA 及 Python 开发高度契合，虽学历和经验年限有差距，但项目成果丰富，值得尝试申请。,您好，我有扎实的 Python 开发能力，熟悉 RPA 自动化逻辑，拥有多个 AI 与视觉项目落地经验，希望能有机会加入贵司。
python量化交易程序员,6-8K,全职，要求1年以内，本科,广州龙智,广州,工作地点：广州-荔湾区-陈家祠,https://www.zhipin.com/job_detail/c9a2a8f1668cbaaf03N62dW9F1pZ.html,boss,70,候选人掌握Python及AI相关技能，与岗位技术栈部分匹配（70分），但缺乏量化交易领域经验。薪资期望未明确，但岗位6-8K符合初级开发者水平（80分）。,可以考虑,技能基础扎实且有竞赛获奖，但学历为大专（岗位要求本科）且缺乏量化交易经验，建议作为备选投递。,您好，我有扎实的Python开发及AI项目经验，曾获人工智能大赛一等奖，对量化交易领域充满热情，希望能有机会进一步沟通。
Python 全栈开发（AI Agent方向）,15-20K,全职，要求1-3年，本科,重庆达瓦合志,广州,工作地点：广州-天河区-棠下,https://www.zhipin.com/job_detail/8a6b1e5ba79d7cae0nF73d-1FVpQ.html,boss,70,您的 Python 和 AI 技能与岗位高度匹配（85分），但学历为大专且缺乏 1-3 年全职工作经验（50分），薪资期望未明确且岗位薪资偏高（60分）。,可以考虑,技能栈契合度高，但学历和经验年限存在差距，建议作为备选尝试投递。,您好，我对贵司 Python 全栈开发岗位很感兴趣。我有扎实的 Python 和 AI 项目经验，熟悉大模型部署与全栈开发，希望能有机会进一步沟通。
python全栈工程师,10-15K,全职，要求3-5年，大专,睿烨科技,广州,工作地点：广州-番禺区-石基,https://www.zhipin.com/job_detail/01799dff81ceb0aa03J_2tq6EVRV.html,boss,70,您的 Python 及全栈开发技能与岗位高度匹配（80分），项目经验涵盖 AI 与系统开发，但工作年限（应届/初级）与岗位要求的 3-5 年存在差距（60分）。,可以考虑,技术栈契合度高且具备 AI 落地能力，但工作年限未达硬性要求，建议作为备选或争取初级岗机会。,您好，我有扎实的 Python 全栈开发经验，熟悉大模型部署与 CV 应用，GitHub 有多个落地项目，希望能争取面试机会。
AI Python,13-17K,全职，要求3-5年，大专,CLPS华钦软件,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/96d98f035dfc408d0nB92di7EFVQ.html,boss,67,您的 Python 和 AI 技能（大模型、CV）与岗位高度匹配（85分），但岗位要求 3-5 年经验，您的实际工作年限可能不足（40分），薪资期望未明确但岗位范围合理。,可以考虑,技能匹配度高，但工作年限未达标，建议作为潜力型候选人尝试投递。,您好，我对 AI Python 岗位很感兴趣。我精通 Python 及大模型部署，曾获全国人工智能大赛一等奖，具备扎实的 CV 落地经验，期待能有机会与您沟通。
python,13-18K,全职，要求3-5年，本科,京北方,广州,工作地点：广州-白云区-机场路,https://www.zhipin.com/job_detail/27e3b3b120bffbd31HN429y9FVRV.html,boss,65,候选人掌握Python、数据库及AI相关技能，技术栈与岗位高度匹配（85分）。但学历为大专且缺乏3-5年全职工作经验，经验相关性较低（40分）。薪资期望未明确，但岗位13-18K对初级开发者有一定吸引力。,可以考虑,虽然技能匹配度高且有大模型/计算机视觉项目经验，但学历和工作经验未达硬性要求，建议作为备选尝试投递。,您好，我精通Python及大模型微调，有计算机视觉与机器人巡检项目实战经验，虽为应届生但技术扎实，期待能有机会加入京北方。
python全栈开发,10-15K,全职，要求3-5年，本科,前鹰科技,广州,工作地点：广州-白云区-白云大道,https://www.zhipin.com/job_detail/6a46eeb7794ca4df0nF72tW6EFVT.html,boss,65,您的 Python 及全栈技能与岗位高度匹配（80分），但岗位要求 3-5 年经验及本科学历，您的实际工作年限和学历存在差距（40分）。,可以考虑,虽然技能栈匹配且具备 AI 项目亮点，但硬性条件（学历、年限）未达标，建议作为备选或尝试沟通。,您好，我精通 Python 全栈开发及大模型部署，有机器人巡检等落地项目经验，虽年限尚浅但技术扎实，期待有机会沟通。
python开发,10-14K,全职，要求3-5年，大专,中软国际,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/828cb43a412ead220ndz29y8ElRV.html,boss,65,您的 Python 技能与大模型、CV 背景与岗位技术栈高度匹配（80分），但岗位要求 3-5 年经验，您的项目多为在校/竞赛经历，工作经验匹配度较低（40分）。薪资范围 10-14K 符合广州初级/中级开发水平，发展前景良好。,可以考虑,技术栈匹配度高，但工作年限与岗位硬性要求存在差距，建议作为备选尝试投递，重点突出项目落地能力。,您好，看到中软国际在招 Python 开发。我精通 Python 及大模型部署，有计算机视觉和机器人巡检项目落地经验，技术栈与岗位高度契合。虽然工作年限尚在积累期，但学习力强、项目实战丰富，希望能有机会加入团队共同成长！
