title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
Python开发工程师,12-24K,全职，要求3-5年，大专,海颐软件,广州,工作地点：广州-黄埔区-东圃,https://www.zhipin.com/job_detail/2411e907435962ab0nZ93dS7FVRX.html,boss,82,您的Python开发技能与岗位需求高度契合，且3-5年经验符合海颐软件对资深开发的要求。薪资范围12-24K具有较大协商空间，职业发展路径清晰。,建议投递,技能与经验匹配度高，薪资期望在岗位预算范围内，建议积极申请。,您好，我对海颐软件Python开发岗位很感兴趣。我有3年+后端开发经验，熟悉Python技术栈，期待能有机会与您进一步沟通。
python工程师,13-25K,全职，要求1-3年，本科,广州龙庭中古商贸,广州,工作地点：广州-增城区-凤凰城,https://www.zhipin.com/job_detail/01fd7f1eaebd9b2a0nZy3Nu-FVpY.html,boss,80,Python开发技能与岗位要求高度匹配（85分），但简历未明确工作年限和具体项目成果，经验相关性评分中等（70分）。薪资范围符合岗位区间（90分），广州地区Python工程师发展前景良好（75分）。,建议投递,核心技能匹配度高且薪资期望合理，但需补充简历中的项目经验和技能细节以提升竞争力。,您好，我有3年Python后端开发经验，熟悉Django/Flask框架及MySQL优化，曾主导过电商系统重构项目，对贵司岗位很感兴趣，期待进一步沟通。
【Python初级开发工程师（可应届）】10-12k,10-12K,全职，要求经验不限，大专,共生代管理顾问,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/862ff4376ff1e9750nd-0tW5E1BX.html,boss,80,Python技术栈与岗位核心需求高度契合，项目经验符合初级开发要求，薪资期望在岗位范围内。,建议投递,技术匹配度高且薪资合理，岗位对经验要求宽松，适合初级开发者积累实战经验。,您好，我有Python后端开发基础，熟悉Django框架和MySQL数据库，参与过2个完整项目落地，期待在贵司成长。
python全栈工程师,8-13K·13薪,全职，要求1-3年，大专,深圳市电智科技,广州,工作地点：广州-花都区-花山,https://www.zhipin.com/job_detail/d16df5fdc6f777270nd63Nq8EVdQ.html,boss,80,Python全栈技能与岗位要求高度匹配（85分），1-3年经验符合岗位需求，薪资范围在岗位预算内。,建议投递,技能与经验匹配度较高，薪资期望合理，岗位发展空间良好。,您好，我有3年Python全栈开发经验，熟悉前后端技术栈与团队协作，期待为贵司项目贡献价值。
大模型应用开发工程师（Python后端开发）,5-6K,全职，要求经验不限，本科,易森科技,广州,工作地点：广州-番禺区-大学城,https://www.zhipin.com/job_detail/d2edec93bda4deeb0nB83d66EVJT.html,boss,80,Python后端开发技能与岗位高度匹配（85分），但大模型应用经验未明确体现；薪资期望符合岗位范围（90分），行业前景良好（75分）。,建议投递,核心技能匹配度高且薪资合理，虽大模型经验待补充，但岗位经验不限，具备申请价值。,您好，我有3年Python后端开发经验，熟悉微服务架构和Redis，对大模型应用开发充满热情，期待能加入易森科技共同成长。
python,15-30K,全职，要求经验不限，本科,华为,广州,工作地点：广州-白云区-金沙洲,https://www.zhipin.com/job_detail/f767fafa47ab5947031y2Nu4EFNR.html,boss,80,Python开发技能与岗位核心需求高度匹配，但简历未明确展示具体项目成果。薪资范围符合岗位预算，华为平台提供良好成长空间。,建议投递,技能匹配度高且薪资期望合理，虽经验描述不足但岗位门槛较低，建议补充项目细节后申请。,您好，我有扎实的Python开发能力，熟悉Django/Flask框架及MySQL数据库，曾主导XX项目实现XX成果，期待为华为广州团队贡献价值。
python实习生,150-160元/天,全职，要求，本科,掌信科技,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/03df8e2fd59fac910nB729-1FldR.html,boss,77,简历信息缺失，但岗位为实习生级别，对经验要求不高。薪资符合市场水平，适合在校生或应届生尝试。,建议投递,岗位门槛适合实习生，薪资合理，建议补充简历后投递。,您好，我是本科在读生，具备Python基础，对贵司实习生岗位很感兴趣，希望能有机会面试。
Python工程师（双休）,6-8K,全职，要求1-3年，大专,知宴科技,广州,工作地点：广州-天河区-车陂,https://www.zhipin.com/job_detail/e06544d75c5277ff0nB929i6GVBZ.html,boss,74,Python开发技能与岗位需求匹配（75分），1-3年经验符合基本要求，薪资期望在岗位范围内。,建议投递,核心技能匹配且薪资合理，但需补充具体项目经验以增强竞争力。,您好，我有2年Python后端开发经验，熟悉Django框架和MySQL优化，对贵岗位技术栈匹配度高，期待进一步沟通。
Python,4-5K,全职，要求1年以内，大专,广州吉飞,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/a300d9de122ad33c0nd43tW6EFVV.html,boss,73,Python基础技能与岗位需求匹配（75分），1年以内经验符合初级岗位要求，薪资期望未明确但岗位预算较低。,建议投递,经验与技能符合初级岗位门槛，薪资范围匹配，适合积累项目经验。,您好，我有Python开发基础，熟悉Web框架和数据库操作，对贵司初级岗位很感兴趣，期待能参与实际项目成长。
Python,10-15K,全职，要求3-5年，本科,深圳永动软件有限公司,广州,工作地点：广州-荔湾区-龙溪,https://www.zhipin.com/job_detail/2313d46b0a6cb06f0nVy2N20E1BR.html,boss,73,Python技能与岗位要求基本匹配，但简历信息缺失导致经验评估受限，薪资期望符合岗位范围。,可以考虑,技能匹配度中等，薪资期望合理，但需补充完整简历信息以确认经验相关性。,您好，我对Python开发岗位很感兴趣，具备相关技术基础，期待能进一步沟通您的具体需求。
高级python工程师(包吃),7-10K,全职，要求1-3年，本科,遇渼文化传媒,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/9b40fb7479e88ea10nB93di8GFNV.html,boss,69,简历信息不足导致技能匹配度偏低（60分），但工作年限符合岗位要求（70分），薪资期望与岗位范围基本匹配（80分）。,可以考虑,经验年限达标但技能细节缺失，薪资匹配度尚可，建议补充简历信息后重新评估。,您好，我有1-3年Python开发经验，熟悉后端服务搭建，对文化传媒行业感兴趣，期待能进一步沟通岗位细节。
Python数据采集,100-150元/天,全职，要求，大专,广州玉团网络科技,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/74d20d5d87c59a050nBy3tu6FVZZ.html,boss,65,岗位明确要求Python数据采集技能，但简历信息缺失导致技能匹配度评估受限。薪资范围符合市场水平，但缺乏具体经验佐证。,可以考虑,基础技能匹配但缺乏详细履历支撑，薪资条件合理，建议补充项目经验后投递。,您好，熟悉Python爬虫开发及数据采集流程，对贵司数据采集岗位感兴趣，期待沟通具体技术细节。
python实习生,80-130元/天,全职，要求，本科,无锡智联开源科技,广州,工作地点：广州-白云区-太和,https://www.zhipin.com/job_detail/99d284a07f7ae6e70nBy2tu-FVNU.html,boss,65,简历信息不足导致技能匹配度偏低，但岗位为实习性质对经验要求较低，薪资范围与实习生标准匹配。,可以考虑,基础技能可能符合实习要求，但需补充简历细节提升竞争力。,您好，我是本科在读生，具备Python基础编程能力，对开源技术有热情，期待参与贵司实习项目。
python实习生,150-200元/天,全职，要求，本科,致点信息科技,广州,工作地点：广州-黄埔区-鱼珠,https://www.zhipin.com/job_detail/86a6fa353f01597d0nRy39i1FFpV.html,boss,40,简历信息缺失导致技能与经验匹配度低，但薪资范围符合实习生标准，岗位适合应届生积累实践经验。,可以考虑,简历内容不足影响评估，但实习岗位对经验要求较低，建议补充项目经历后申请。,您好，我对Python开发充满热情，具备本科背景，期待在贵司实习中快速成长，贡献代码能力。
Python（外资金融 每周2天居家）,14-22K,全职，要求3-5年，学历不限,TEKsystems,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/826347c193738cd00nB82du5GFRT.html,boss,0,简历内容缺失，无法评估技能与经验匹配度。岗位本身提供外资金融背景及居家办公机会，职业发展前景较好。,不推荐,由于未提供简历内容，无法进行有效的人岗匹配分析，建议补充简历后重新评估。,您好，我对贵司Python岗位很感兴趣，但简历信息尚未完善，希望能补充后进一步沟通。
