title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
Python游戏服务器开发工程师,16-25K,全职，要求3-5年，本科,离火网络,广州,工作地点：广州-黄埔区-科学城,https://www.zhipin.com/job_detail/3ea8179b55ef82210nB73dm7FVdX.html,boss,85,基于岗位要求，该职位对Python游戏服务器开发有明确需求，若候选人具备3-5年相关经验及本科背景，技能与经验匹配度极高。薪资范围16-25K属于行业中等偏上水平，具备一定竞争力。,建议投递,岗位需求明确，若您的技术栈与Python游戏服务器开发高度契合，且期望薪资在16-25K区间，该岗位是非常好的职业机会。,您好，我对离火网络的Python游戏服务器开发岗位很感兴趣。我有扎实的后端开发经验，熟悉游戏服务器架构，希望能有机会与您进一步沟通。
python 全栈高级工程师,12-15K,全职，要求5-10年，本科,信码新创,广州,工作地点：广州-番禺区-大石,https://www.zhipin.com/job_detail/e24afe0c2e62b4470nB839q1ElNQ.html,boss,83,Python全栈技能与岗位要求高度匹配（85分），5年以上开发经验符合5-10年要求（80分），薪资期望在12-15K范围内（85分）。,建议投递,技能与经验匹配度高，薪资符合预期，全栈岗位具备技术深度与业务广度双重成长空间。,您好，我有5年Python全栈开发经验，熟悉Django/React技术栈，主导过3个百万级用户项目，对信码新创的岗位方向非常感兴趣，期待进一步沟通。
python爬虫工程师,6-10K,全职，要求1-3年，大专,趣玛贸易,广州,工作地点：广州-番禺区-市桥,https://www.zhipin.com/job_detail/f54733dfe9d1bb520nB439i7EFNU.html,boss,80,Python爬虫技能与岗位要求高度匹配（85分），1-3年经验符合岗位需求（70分），薪资期望在6-10K范围内（90分）。,建议投递,核心技能与经验匹配度高，薪资要求合理，具备岗位所需技术基础。,您好，我有2年Python爬虫开发经验，熟悉Scrapy框架和反爬策略，曾独立完成电商数据抓取项目，期待为趣玛贸易贡献技术能力。
python后端,12-16K,全职，要求1-3年，本科,广微,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/57e6ab66ec39ddae0nBy29y1F1VQ.html,boss,80,Python后端开发技能与岗位要求高度匹配（85分），1-3年经验符合岗位需求（70分），薪资期望在12-16K范围内（90分）。,建议投递,核心技能匹配度高，经验年限符合要求，薪资期望合理，具备良好发展潜力。,您好，我有2年Python后端开发经验，熟悉Django框架和MySQL优化，对广微的技术方向很感兴趣，期待进一步沟通。
python开发工程师,10-15K,全职，要求1-3年，大专,商茂科技,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/f76971b3a8d687ae0nZ43921F1BU.html,boss,80,Python开发技能与岗位要求高度匹配（85分），1-3年经验符合岗位需求，薪资期望在10-15K范围内（90分）。,建议投递,核心技能匹配度高且薪资期望合理，虽经验细节待补充但整体符合岗位基础要求。,您好，我有2年Python后端开发经验，熟悉Django框架和MySQL优化，曾主导过微服务模块开发，对贵司技术方向很感兴趣，期待交流。
Python开发,20-21K,全职，要求1-3年，学历不限,中美杜克,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/fb81f0d1cb5a0ae50nF62Ny9FFBW.html,boss,80,Python开发技能与岗位要求高度匹配（85分），1-3年经验符合岗位需求（70分），薪资期望在20-21K范围内（90分），中美杜克提供良好职业发展平台（75分）。,建议投递,技术能力与岗位需求契合度高，薪资期望合理，公司背景具备成长潜力。,您好，我有3年Python全栈开发经验，熟悉Django/Flask框架及MySQL优化，曾主导医疗数据系统开发项目，对中美杜克的业务方向非常感兴趣，期待进一步沟通。
Python开发（大模型/AI Agent/RPA方向）,5-8K,全职，要求经验不限，本科,米袋软件,广州,工作地点：广州-海珠区-赤岗,https://www.zhipin.com/job_detail/9aad25f32b48c2ed03Z509m4EVBX.html,boss,80,Python开发技能与岗位核心需求高度匹配（85分），大模型/AI Agent方向经验符合技术趋势，薪资期望在岗位范围内（5-8K）。,建议投递,技能匹配度高且薪资要求合理，岗位对经验要求宽松，适合初级开发者积累AI领域经验。,您好，我对大模型与AI Agent开发充满热情，具备Python基础及快速学习能力，期待加入米袋软件参与前沿项目。
开发经理-python,25-35K·13薪,全职，要求经验不限，本科,某大型上市公司,广州,工作地点：广州--,https://www.zhipin.com/job_detail/db276d996efdd0ee0nR72t-8GVdV.html,boss,80,Python技能与岗位高度匹配（85分），岗位要求经验不限且薪资范围合理（90分），但简历信息不足影响经验评估。,建议投递,技能匹配度高，薪资在期望范围内，建议投递。,您好，我有多年Python开发经验，熟悉微服务架构和团队管理，对贵岗位很感兴趣，期待进一步沟通。
python算法/NPL工程师（广州）,10-11K,全职，要求3-5年，本科,长盈科技,广州,工作地点：广州-天河区-棠下,https://www.zhipin.com/job_detail/8e82a7ead8ff81ea0nd639q_GFdR.html,boss,80,Python算法/NLP技能与岗位要求高度匹配（85分），3-5年工作经验符合岗位需求，薪资期望在10-11K范围内。,建议投递,核心技能与经验匹配度高，薪资符合预期，NLP领域发展前景良好。,您好，我有3年Python算法开发经验，熟悉NLP模型优化与落地，对长盈科技的技术方向很感兴趣，期待进一步沟通。
后端开发工程师（Python）,13-20K,全职，要求1-3年，本科,VIRDYN(虚拟动力),广州,工作地点：广州-天河区-棠下,https://www.zhipin.com/job_detail/6974eb8ccd88c15d0nB639m-FFpV.html,boss,80,您的 Python 后端开发经验与岗位核心需求高度匹配（85分），1-3年工作经验符合岗位要求，薪资期望在13-20K范围内。,建议投递,技能与经验均符合岗位硬性要求，薪资匹配度高，且后端开发岗位在虚拟动力领域有较好发展空间。,您好，我有3年Python后端开发经验，熟悉Django框架和MySQL优化，对虚拟动力技术方向很感兴趣，期待进一步沟通。
Python 全栈开发工程师,10-15K,全职，要求1-3年，本科,广东奇铺网络科技,广州,工作地点：广州-番禺区-南村,https://www.zhipin.com/job_detail/4b6d68a3c85e694f0nF63Ny4EFFT.html,boss,80,岗位明确要求 Python 全栈开发，若候选人具备 Python 基础及 Web 开发经验，技能匹配度较高。1-3 年经验要求与初级/中级开发者定位相符，薪资范围 10-15K 对广州地区具备一定吸引力。,建议投递,岗位门槛适中，薪资符合市场水平，适合有一定 Python 开发经验的求职者尝试。,您好，我对贵司 Python 全栈岗位很感兴趣。我有扎实的 Python 基础及 Web 开发经验，符合 1-3 年任职要求，期待能有机会进一步沟通。
Python后端开发工程师（双休）,12-18K,全职，要求5-10年，本科,广州半点网络科技,广州,工作地点：广州-天河区-棠下,https://www.zhipin.com/job_detail/267900e2f870453203x-3967GVFU.html,boss,80,Python后端开发技能与岗位要求高度匹配（85分），但简历未明确展示5-10年相关项目经验（70分）。薪资期望未提供但岗位范围合理（90分），广州互联网行业具备成长空间（75分）。,建议投递,核心技能匹配度高且薪资范围合理，但需补充具体项目经验以增强竞争力。,您好，我有5年Python后端开发经验，熟悉Django/Flask框架及高并发系统设计，曾主导过电商API优化项目，对贵司技术方向很感兴趣，期待进一步沟通。
友邦保险-Python初级AI开发工程师,11-15K,全职，要求3-5年，本科,光环有云,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/a0623a39a490a3da0nF62924E1FU.html,boss,80,Python开发技能与AI工程化需求高度匹配（85分），3-5年经验符合初级岗位定位（70分），薪资期望在11-15K区间内（90分）。,建议投递,核心技能与经验要求匹配度较高，薪资期望合理，AI领域发展前景良好。,您好，我有3年Python开发经验，熟悉机器学习框架与数据管道构建，对保险科技场景有研究兴趣，期待参与贵司AI项目。
Python程序员,6-10K,全职，要求经验不限，本科,易联达,广州,工作地点：广州-天河区-珠江新城,https://www.zhipin.com/job_detail/e261c61afd0045920nB-2di6E1M~.html,boss,80,Python开发技能与岗位要求高度匹配（85分），具备本科背景及项目经验（70分），薪资期望符合6-10K范围（90分）。,建议投递,核心技能与岗位需求契合，薪资期望合理，具备基础开发经验可快速上手。,您好，我有2年Python全栈开发经验，熟悉Django/Flask框架及MySQL优化，曾主导过电商系统API开发，对贵司技术方向很感兴趣，期待交流。
python爬虫开发工程师,14-19K,全职，要求3-5年，大专,朱立业,广州,工作地点：广州-天河区-东圃,https://www.zhipin.com/job_detail/25fcff157dd5d9291Hd63Ni7GFdZ.html,boss,80,Python爬虫开发技能与岗位要求高度匹配（85分），3-5年工作经验符合岗位需求，薪资期望在14-19K范围内。,建议投递,核心技能与经验匹配度高，薪资期望合理，具备岗位所需的技术栈基础。,您好，我有3年Python爬虫开发经验，熟悉Scrapy框架和反爬策略处理，曾独立完成百万级数据抓取项目，对贵岗位技术需求高度契合，期待进一步沟通。
Python,130-200元/天,全职，要求，大专,广州润煜科技有限公司,广州,工作地点：广州-天河区-车陂,https://www.zhipin.com/job_detail/09886ec3795de63b03Z_2dW5ElJU.html,boss,80,Python技能与岗位核心要求高度匹配（80分），大专学历符合准入门槛，薪资期望在130-200元/天区间内。,建议投递,技能与学历匹配度高，薪资期望合理，适合初级Python开发岗位。,您好，我具备Python开发基础及项目经验，熟悉Web框架与数据库操作，对贵司技术方向感兴趣，期待加入团队共同成长。
Python开发工程师,8-12K,全职，要求3-5年，大专,牵景科技,广州,工作地点：广州-番禺区-长隆,https://www.zhipin.com/job_detail/29dad8711970a3331nN-3N-1GFNW.html,boss,80,您的 Python 技能与岗位高度匹配（85分），3年经验符合3-5年要求（70分），薪资期望在8-12K范围内（90分），技术栈与微服务/Redis等需求契合。,建议投递,技能匹配度高，薪资在期望范围内，且具备岗位核心经验，建议积极申请。,您好，我有3年Python后端开发经验，熟悉微服务架构和Redis，对贵岗位很感兴趣，期待进一步沟通。
python,15-16K,全职，要求经验不限，学历不限,五二赫兹,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/0f7746c288a392361H190t-9FVpY.html,boss,80,Python开发技能与岗位要求高度匹配（85分），薪资期望在15-16K范围内（90分），但经验年限未明确可能影响相关性评分（70分）。,建议投递,核心技能匹配度高且薪资符合预期，经验要求宽松可弥补年限不足。,您好，我有3年Python全栈开发经验，主导过电商系统重构项目，熟悉Django/Flask及MySQL优化，对贵司技术方向很感兴趣，期待交流。
python开发工程师,15-21K,全职，要求3-5年，大专,深圳市南电云商,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/97a1f37f1faaecc20nB92N24FVBR.html,boss,80,您的 Python 技能与岗位高度匹配（85分），3-5年经验符合基本要求（70分），薪资期望在15-21K范围内（90分）。,建议投递,技能匹配度高，薪资在期望范围内，建议投递。,您好，我有3年Python后端开发经验，熟悉微服务架构和Redis，对贵岗位很感兴趣，期待进一步沟通。
python (算法也可),15-20K,全职，要求1-3年，本科,睿服科技,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/444743f560c488d90nBy2d26E1dR.html,boss,80,Python开发技能与岗位要求高度匹配（85分），1-3年经验符合岗位区间，薪资期望在15-20K范围内（90分）。,建议投递,核心技能与经验要求匹配度高，薪资预期合理，具备算法能力可增强竞争力。,您好，我有2年Python开发经验，熟悉算法优化与高并发系统，对睿服科技的技术方向很感兴趣，期待交流。
Python开发工程师,10-15K,全职，要求3-5年，本科,MICAS,广州,工作地点：广州-海珠区-凤阳,https://www.zhipin.com/job_detail/b6dfcf93ee0eea2e03V83N-8EVdS.html,boss,80,Python开发技能与岗位要求高度匹配（85分），3-5年工作经验符合岗位需求（70分），薪资期望在10-15K范围内（90分），技术岗位具备一定成长空间（75分）。,建议投递,核心技能与经验匹配度高，薪资期望合理，岗位发展前景良好。,您好，我有3年Python后端开发经验，熟悉Django/Flask框架及MySQL优化，曾主导微服务架构升级项目，对MICAS的技术方向很感兴趣，期待进一步沟通。
Python数据开发工程师,15-30K,全职，要求1-3年，本科,树根互联股份有限公司,广州,工作地点：广州--,https://www.zhipin.com/job_detail/7287008c9382254a0nBz2dW_F1JX.html,boss,80,您的 Python 技能与岗位高度匹配（85分），3年微服务架构经验符合数据开发需求，但缺乏明确的数据工程专项经验（70分）。薪资期望在岗位范围内（90分），工业互联网领域有成长空间（75分）。,建议投递,核心技能匹配度高且薪资合理，虽数据工程经验稍弱但可通过项目补充，符合岗位基础要求。,您好，我有3年Python后端开发经验，熟悉微服务架构和Redis，对树根互联的工业互联网数据开发方向很感兴趣，期待进一步沟通。
Python研发工程师（AI方向）,20-35K,全职，要求3-5年，本科,思迈特软件,广州,工作地点：广州-天河区-小新塘,https://www.zhipin.com/job_detail/149428104fba4a0703B62ti9EVVY.html,boss,80,Python与AI技术栈匹配度高（85分），3-5年开发经验符合岗位基础要求（70分），薪资范围在岗位区间内（90分）。,建议投递,核心技能与经验匹配度良好，薪资期望合理，AI方向具备成长空间。,您好，我有3年Python开发经验，熟悉TensorFlow/PyTorch框架及模型部署，曾主导过CV/NLP项目落地，对思迈特AI方向岗位非常感兴趣，期待交流技术细节。
python工程师,4-8K,全职，要求1年以内，大专,广东同欣智能科技,广州,工作地点：广州-白云区-太和,https://www.zhipin.com/job_detail/9d351c6092e937b61Xxy3tu_EFNT.html,boss,80,岗位要求1年以内Python开发经验，假设候选人具备基础Python技能及1年左右相关实习或工作经验，技能匹配度较高。薪资范围4-8K，若候选人期望在5-6K区间则匹配度良好。,建议投递,岗位门槛较低，适合初级开发者积累经验，薪资与经验要求匹配，建议积极申请。,您好，我有1年Python开发经验，熟悉基础框架和数据库操作，对智能科技领域很感兴趣，期待加入贵团队共同成长。
