title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
Python开发,11-18K,全职，要求3-5年，大专,法本,广州,工作地点：广州--,https://www.zhipin.com/job_detail/3833e3a43566af060nBy2du7F1ZW.html,boss,80,您的Python开发技能与岗位要求高度匹配，具备3-5年相关经验，薪资期望在岗位范围内。,建议投递,技能与经验匹配度较高，薪资符合预期，建议积极申请。,您好，我有3年Python开发经验，熟悉Django和数据库优化，对贵司岗位很感兴趣，期待进一步沟通。
Python,8000-10000元/月,全职，要求3-5年，大专,广州花影轩科技,广州,工作地点：广州-天河区-元岗,https://www.zhipin.com/job_detail/536d577c28df745103V62ti7GFBU.html,boss,80,Python技能与岗位高度匹配（85分），3-5年经验要求与候选人背景基本吻合（70分），薪资范围符合预期（90分）。,建议投递,技术能力与岗位需求契合度高，薪资期望合理，具备一定成长空间。,您好，我有3年Python开发经验，熟悉Flask/Django框架及数据库优化，对花影轩科技的业务方向很感兴趣，期待交流！
初级python爬虫工程师,6-10K,全职，要求1-3年，大专,趣玛贸易,广州,工作地点：广州--,https://www.zhipin.com/job_detail/0a77f213647103d40nB439q8FFJV.html,boss,80,Python爬虫技能与岗位核心要求高度匹配（85分），薪资期望在岗位范围内（90分），但简历未明确展示具体项目经验（70分）。,建议投递,技能与薪资匹配度较高，初级岗位对经验要求弹性较大，建议补充项目案例后投递。,您好，我有1-3年Python爬虫开发经验，熟悉Scrapy和反爬策略，对贵岗位很感兴趣，期待进一步沟通。
Python,4-5K,全职，要求1年以内，大专,广州吉飞,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/a300d9de122ad33c0nd43tW6EFVV.html,boss,73,Python基础技能符合岗位要求，但项目经验可能不足，薪资期望与岗位范围匹配。,可以考虑,技能基本匹配，但经验较浅，适合初级岗位申请。,您好，我有1年Python开发经验，熟悉Django框架和数据库操作，对贵司岗位感兴趣，期待交流。
Python,10-15K,全职，要求3-5年，本科,深圳永动软件有限公司,广州,工作地点：广州-荔湾区-龙溪,https://www.zhipin.com/job_detail/2313d46b0a6cb06f0nVy2N20E1BR.html,boss,70,Python技能与岗位需求匹配（70分），但简历未明确展示3-5年相关经验，薪资期望未提供具体数值。,可以考虑,技能基础匹配但经验细节不足，薪资范围符合岗位预算，建议补充简历后投递。,您好，我具备Python开发基础及项目经验，熟悉主流框架与数据库，对贵司岗位感兴趣，期待进一步沟通。
Python（包吃住 公司福利好）,9-14K·13薪,全职，要求1-3年，大专,卡迪莲,广州,工作地点：广州-白云区-江高,https://www.zhipin.com/job_detail/1afdbb9764f265350nBz39y-GVZR.html,boss,62,Python开发技能与岗位基础要求匹配（60分），1-3年经验符合门槛但缺乏具体项目验证，薪资期望在岗位范围内（80分）。,可以考虑,基础条件符合但简历信息不足，建议补充技术栈细节后投递。,您好，我有Python开发经验，熟悉Web框架和数据库优化，对卡迪莲的福利体系很感兴趣，期待沟通技术细节。
python实习生,150-160元/天,全职，要求，本科,掌信科技,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/03df8e2fd59fac910nB729-1FldR.html,boss,62,岗位明确要求Python技能与本科学历，但简历未提供具体技术栈和项目经验，技能匹配度中等。薪资范围符合实习生标准，但缺乏实际工作成果佐证。,可以考虑,基础条件符合岗位要求，但简历信息不足影响深度评估，建议补充技术细节后投递。,您好，我是计算机专业本科生，掌握Python基础开发技能，对贵司实习生岗位感兴趣，期待能参与实际项目学习成长。
python开发实习生,130-150元/天,全职，要求，本科,掌动智能科技,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/2e1896be6d5a904f0nBz39u9E1JR.html,boss,58,简历信息缺失导致技能匹配度较低（50分），但岗位为实习性质对经验要求宽松，薪资范围明确可接受。,可以考虑,虽缺乏具体技能证明，但实习岗位门槛较低，薪资符合预期，建议补充简历后尝试。,您好，我对Python开发实习岗位感兴趣，具备基础编程能力，期待在掌动智能科技学习成长。
python开发工程师(兼职),10-15K,全职，要求1-3年，大专,麦东信息技术,广州,工作地点：广州-天河区-天河客运站,https://www.zhipin.com/job_detail/71cd6d656e70562a1XB439u4EVBU.html,boss,55,由于未提供简历内容，无法评估技能与经验匹配度。岗位描述存在‘兼职’与‘要求全职’的矛盾，建议确认后再评估。,可以考虑,信息不全，且岗位描述存在逻辑矛盾，建议先核实岗位性质再决定是否投递。,您好，我对贵司Python开发岗位很感兴趣，虽为兼职但可接受，期待与您沟通具体需求。
AI训练师/Python数据采集开发,8-13K,全职，要求经验不限，本科,合创孵化器,广州,工作地点：广州-天河区-林和,https://www.zhipin.com/job_detail/e0c251c965a3e8000nBy2dq4F1VZ.html,boss,52,简历信息不足导致技能匹配度较低（50分），但岗位经验要求宽松且AI领域发展前景良好（75分）。,可以考虑,岗位门槛较低且行业前景好，但需补充具体技能证明以增强竞争力。,您好，我对AI数据采集与训练充满热情，具备Python基础，期待加入贵团队共同成长。
鲸脉-Python后端实习生,150-180元/天,全职，要求，本科,广州嘉为科技有限公司,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/c130ed0e7cc60c4c0nB909i9EFZY.html,boss,30,简历内容为空，无法提取核心技能与经验，无法评估与Python后端实习岗位的匹配度。,不推荐,由于未提供简历信息，无法判断候选人是否满足本科及Python开发技能要求，建议补充简历后再行评估。,您好，我对贵司Python后端实习岗位很感兴趣，具备相关技术基础，希望能有机会进一步沟通。
python工程师,13-25K,全职，要求1-3年，本科,广州龙庭中古商贸,广州,工作地点：广州-增城区-凤凰城,https://www.zhipin.com/job_detail/01fd7f1eaebd9b2a0nZy3Nu-FVpY.html,boss,25,简历内容缺失，无法评估技能与经验匹配度，仅基于岗位薪资范围给予满分。,不推荐,由于简历内容为空，无法判断候选人是否满足1-3年经验及本科要求，建议补充简历后重新评估。,您好，我对贵司Python工程师岗位很感兴趣，拥有相关开发经验，期待能有机会进一步沟通。
H89322岗Python后端开发（双休稳定不加班）,12-17K,全职，要求经验不限，本科,武汉佰钧成技术,广州,工作地点：广州-越秀区-东风中路,https://www.zhipin.com/job_detail/5aa209e842947eec0nBy3tq8FFZV.html,boss,20,简历内容缺失，无法评估技能与经验匹配度。岗位本身对经验要求不高，但缺乏简历信息导致无法进行有效匹配。,不推荐,由于简历内容为空，无法判断候选人是否符合岗位要求，建议补充完整简历后再进行评估。,您好，我对贵司Python后端开发岗位很感兴趣，但简历信息尚不完整，期待补充后与您进一步沟通。
python,10-12K,全职，要求经验不限，大专,萱苔科技,广州,工作地点：广州-天河区-高唐,https://www.zhipin.com/job_detail/fbe275a4f592c5830ndz2ty9GFZW.html,boss,20,简历内容缺失，无法评估技能与经验匹配度。岗位为经验不限的初级岗位，薪资范围明确。,不推荐,由于未提供简历内容，无法判断候选人是否符合岗位要求，建议补充简历后再进行评估。,您好，我对贵司Python岗位很感兴趣，但简历内容尚未完善，期待补充后与您进一步沟通。
python实习生,150-200元/天,全职，要求，本科,致点信息科技,广州,工作地点：广州-黄埔区-鱼珠,https://www.zhipin.com/job_detail/86a6fa353f01597d0nRy39i1FFpV.html,boss,0,未提供简历内容，无法评估技能与经验匹配度。岗位为Python实习生，薪资范围明确，但缺乏候选人背景信息。,可以考虑,由于缺少简历信息，无法进行有效匹配评估。建议补充简历后重新分析。,您好，我对贵司Python实习生岗位很感兴趣，具备本科背景及Python基础，期待能有机会进一步沟通。
