title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
AI训练师,24-30K,全职，要求1-3年，本科,无添加化妆品,广州,工作地点：广州-黄埔区-南岗,https://www.zhipin.com/job_detail/556a3cb121be82f20nB82Nq7ElRS.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
电商AI客服训练师,8-11K,全职，要求3-5年，大专,源为科技,广州,工作地点：广州-黄埔区-科学城,https://www.zhipin.com/job_detail/1c045110f66fc03e0nF609u5F1FU.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
AI训练（葡萄牙语）,6-10K,全职，要求经验不限，本科,虎跃数据,广州,工作地点：广州-天河区-龙洞,https://www.zhipin.com/job_detail/a2719734371baec30nF62tq9F1RR.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
AI标注员-小语种方向-（葡萄牙语/印尼语）,6-10K,全职，要求经验不限，本科,上海勤穆网络科技,广州,工作地点：广州-天河区-龙洞,https://www.zhipin.com/job_detail/9e2f0237de78db590nd839q4GVRW.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
AI训练师（工作流搭建）,7-10K,全职，要求经验不限，本科,叛逆家,广州,工作地点：广州--,https://www.zhipin.com/job_detail/ff5941dcbadd44fd0nF60t69F1dZ.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
AI训练师（短视频）,10-15K,全职，要求1-3年，大专,广州芈黛佳人化妆品,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/9c35d46e9de1f5080nB93t20EVdS.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
ai训练师,9-14K,全职，要求1-3年，大专,花瓣故事,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/a00c3ec64a8b1bdf03N70t6-ElVU.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
数据标注/AI训练师,5-10K,全职，要求1-3年，学历不限,深圳蓝金智汇科技,广州,工作地点：广州-南沙区-黄阁,https://www.zhipin.com/job_detail/6cf08196a7493e2e0nF72N-1F1RR.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
AI训练师,7-12K,全职，要求1-3年，大专,千川传媒,广州,工作地点：广州-白云区-白云大道北,https://www.zhipin.com/job_detail/41d2464b9fd26a060nF63Nm0FVpT.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
AI训练师-业务流程自动化-双休,10-15K·13薪,全职，要求3-5年，本科,广州盛为电子,广州,工作地点：广州-白云区-三元里,https://www.zhipin.com/job_detail/158b3f26aaf8be780nB8292_FlpZ.html,boss,0,未配置简历或简历内容为空，无法进行匹配度评分,不推荐,请先在设置中上传简历并绑定到定时任务,
