title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
Python,15-16K,全职，要求1-3年，本科,蓝鲲智创,广州,工作地点：广州--,https://www.zhipin.com/job_detail/d966b2c4c329617b0nV529S9FlpR.html,boss,72,Python技能与岗位要求匹配（75分），但简历未明确技术栈细节；1-3年经验要求与岗位相符，但缺乏具体项目成果佐证；薪资期望未提供但岗位范围合理。,可以考虑,基础条件符合但信息不完整，建议补充技术细节后申请。,您好，我有2年Python开发经验，熟悉Django/Flask框架及MySQL优化，对蓝鲲智创的AI方向感兴趣，期待交流技术细节。
Python,10-15K,全职，要求3-5年，本科,深圳永动软件有限公司,广州,工作地点：广州-荔湾区-龙溪,https://www.zhipin.com/job_detail/2313d46b0a6cb06f0nVy2N20E1BR.html,boss,70,Python技能与岗位需求匹配（70分），但简历未明确展示3-5年相关经验，薪资期望未提供具体数值。,可以考虑,技能基础匹配但经验细节不足，薪资范围符合岗位预算，建议补充简历后投递。,您好，我具备Python开发基础及项目经验，熟悉主流框架与数据库，对贵司岗位感兴趣，期待进一步沟通。
Python全栈工程师,10-15K,全职，要求经验不限，学历不限,脉可,广州,工作地点：广州-番禺区-万达,https://www.zhipin.com/job_detail/d86e22e3c40369b50nF60tm7GVNV.html,boss,65,由于未提供具体简历内容，技能与经验匹配度基于岗位通用要求评估。岗位薪资范围10-15K对初级或转行人员较友好，且不限学历经验，发展前景尚可。,可以考虑,岗位门槛较低，薪资合理，适合有基础Python技能或寻求转行机会的候选人尝试。,您好，我对贵司Python全栈岗位很感兴趣。虽然经验不限，但我具备扎实的Python基础和学习热情，希望能有机会加入团队共同成长。
python +react 全栈工程师,15-20K,全职，要求5-10年，本科,广州智者汇信息科技,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/14c4e6ec97f07b9d0nB709-0FFZY.html,boss,60,由于简历内容缺失，无法评估具体技能与5-10年经验的匹配度，薪资期望未明确，暂按可谈处理。,可以考虑,岗位需求明确，但候选人简历信息缺失，建议补充完整简历后再进行精准评估。,您好，我对贵司Python+React全栈岗位很感兴趣，具备相关技术栈经验，期待能有机会进一步沟通。
Python中初级软件工程师,10-13K,全职，要求3-5年，本科,蓝光软件,广州,工作地点：广州--,https://www.zhipin.com/job_detail/6b9407c26b0049db03N40928E1NV.html,boss,60,由于您未提供简历内容，无法评估技能与经验匹配度，暂按基准分计算。薪资范围10-13K符合中初级工程师市场水平，建议补充简历后重新评估。,可以考虑,岗位信息明确，薪资合理，但缺乏候选人简历数据，建议补充简历后进一步分析。,您好，我对蓝光软件的Python中初级工程师岗位很感兴趣，具备相关开发经验，希望能有机会进一步沟通。
Python后端开发工程师 兼职外包 不限地点,45-75元/时,全职，要求5-10年，本科,广州甲龙,广州,工作地点：广州-番禺区-石碁,https://www.zhipin.com/job_detail/3dd7ba5a795a1bf61XJ63t-9FlBX.html,boss,55,简历内容缺失，无法评估核心技能匹配度。岗位薪资45-75元/时对于5-10年经验要求偏低，且存在“兼职外包”与“要求全职”的矛盾描述，需进一步确认。,可以考虑,薪资与经验要求存在明显落差，且岗位性质描述矛盾。若薪资可谈或为短期项目，可作为备选，否则性价比不高。,您好，我对贵司Python后端岗位感兴趣。虽简历未附，但我具备扎实后端经验，可快速上手。若薪资与工时可沟通，期待进一步交流。
金融量化编程师 Python Pine,50-150元/时,全职，要求经验不限，学历不限,福州鼓楼瑞宽信息...,广州,工作地点：广州-天河区-东圃,https://www.zhipin.com/job_detail/7940e2b00f25c00d03R439m_GFFU.html,boss,50,由于您未提供简历内容，无法评估具体技能与经验的匹配度。岗位对经验与学历无硬性要求，但薪资范围（50-150元/时）在广州地区属于中低水平，且量化编程岗位通常对专业背景有较高要求。,可以考虑,岗位门槛较低，适合入门尝试，但薪资竞争力一般，建议结合个人职业规划慎重考虑。,您好，我对量化编程方向很感兴趣，具备Python基础，希望能进一步了解该岗位的具体工作内容与成长路径。
python开发实习生,3-5K,全职，要求1-3年，大专,青莲网络,广州,工作地点：广州-天河区-五山,https://www.zhipin.com/job_detail/bc07bdf038e73a7603Zz2Nq7FlFQ.html,boss,40,简历内容缺失，无法评估技能与经验匹配度。薪资期望未明确，但岗位薪资范围较宽泛，有一定匹配空间。,可以考虑,由于简历内容缺失，无法准确评估候选人能力，建议补充简历后再进行详细匹配分析。,您好，我对青莲网络的Python开发实习生岗位很感兴趣，具备相关技术基础，期待能有机会进一步沟通。
python(深圳办公+双休+五险一金),10-15K,全职，要求1-3年，本科,软通动力,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/cc518066cecc06280nZ60928E1VZ.html,boss,40,由于您未提供简历内容，无法评估技能与经验匹配度。薪资期望未明确，但岗位薪资范围10-15K较为合理，发展空间尚可。,可以考虑,因缺少简历信息，无法进行精准匹配。建议补充简历后重新评估，当前仅能基于岗位基本信息给出初步参考。,您好，我对贵司Python岗位很感兴趣，具备相关开发经验，希望能进一步沟通简历细节，期待您的回复。
python全栈开发,10-15K,全职，要求3-5年，本科,前鹰科技,广州,工作地点：广州-白云区-白云大道,https://www.zhipin.com/job_detail/6a46eeb7794ca4df0nF72tW6EFVT.html,boss,40,由于您未提供简历内容，无法评估技能匹配度和经验相关性，目前仅能基于岗位本身进行基础判断。,不推荐,缺少简历信息，无法进行有效的人岗匹配分析，建议补充简历后再进行评估。,您好，我对贵司Python全栈开发岗位很感兴趣，但当前未提供简历，烦请补充后进一步沟通，谢谢。
