title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
ai训练师（千川视频）,15-30K,全职，要求经验不限，学历不限,精武门,广州,工作地点：广州--,https://www.zhipin.com/job_detail/83c45b79c34603150nBz3d2_EVJT.html,boss,86,您持有AI训练师证书，且具备大模型微调、计算机视觉及数据处理项目经验，技能与岗位高度匹配。虽然学历为大专，但项目实战能力强，且岗位对学历无硬性限制。,强烈推荐,技能与经验高度契合AI训练师岗位，具备大模型与CV项目背景，且岗位门槛包容性强，薪资预期在合理范围内。,您好，我持有AI训练师证书，熟悉大模型微调与CV项目，有丰富数据处理经验，对千川视频AI训练岗位很感兴趣，期待沟通。
电商AI机器人训练师,8-10K,全职，要求1-3年，大专,羽宙电商,广州,工作地点：广州-番禺区-南浦,https://www.zhipin.com/job_detail/4dbe63a11f2740280ndz3966FlBR.html,boss,80,您的 Python、大模型微调及计算机视觉技能与 AI 机器人训练师岗位高度匹配（85分），项目经历丰富且具备竞赛获奖背景，但商业落地经验稍显不足。,建议投递,技能栈与岗位核心需求契合度高，薪资期望在合理范围内，具备较强的学习能力和技术潜力。,您好，我对电商AI机器人训练师岗位非常感兴趣。我有大模型微调、CV及Python开发经验，曾获AI大赛一等奖，期待能与您进一步沟通。
AI训练师/通勤方便/氛围好/动漫方向/aigc,5-10K,全职，要求1-3年，大专,稻娱,广州,工作地点：广州-番禺区-大学城,https://www.zhipin.com/job_detail/fa8d457ec6f35e0e0nZz2d-0EVRT.html,boss,80,候选人持有‘人工智能训练师三级证书’，且具备大模型部署微调与计算机视觉项目经验，与AI训练师岗位核心技能高度契合。,建议投递,技能匹配度高，拥有相关证书及大模型落地经验，薪资范围符合预期，建议积极申请。,您好，我持有AI训练师三级证书，熟悉大模型微调与CV项目落地，对贵司动漫AIGC方向很感兴趣，期待沟通。
AI训练师(空间大),10-15K,全职，要求3-5年，本科,Frog,广州,工作地点：广州-白云区-黄石,https://www.zhipin.com/job_detail/499f43c9786cdab303J50tS5FlVW.html,boss,75,您的 Python、大模型微调及计算机视觉技能与 AI 训练师岗位高度匹配（85分），项目经验扎实。但岗位要求本科及3-5年经验，您目前学历为大专且工作年限较短，经验相关性得分略低（70分）。,可以考虑,技能栈非常契合，但学历和工作年限未完全达到硬性要求，建议作为备选尝试投递，突出项目成果以弥补硬性条件差距。,您好，我对贵司 AI 训练师岗位很感兴趣。我有 Python 及大模型微调实战经验，获过人工智能大赛一等奖，希望能有机会与您沟通。
ai训练师,10-15K,全职，要求1-3年，大专,大地摄影,广州,工作地点：广州-海珠区-瑞宝,https://www.zhipin.com/job_detail/ac14159979502c8003B82d2_EVNV.html,boss,72,候选人具备大模型部署、微调及计算机视觉（OpenCV）等核心技能，与AI训练师岗位高度匹配。但项目经验多为学生/竞赛性质，缺乏1-3年全职工作经验，经验相关性稍弱。,建议投递,技能栈与岗位需求高度契合，虽工作经验稍显不足，但项目经历丰富且获奖，具备培养潜力，值得尝试申请。,您好，我有大模型微调与CV项目经验，获过AI大赛一等奖，对贵司AI训练师岗位很感兴趣，期待进一步沟通。
AI训练师（短视频）,10-15K,全职，要求1-3年，大专,广州芈黛佳人化妆品,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/9c35d46e9de1f5080nB93t20EVdS.html,boss,69,候选人持有AI训练师证书且具备大模型微调与计算机视觉技能，技术栈高度匹配；但缺乏商业项目落地经验，与岗位要求的1-3年工作年限存在差距。,建议投递,虽然工作经验稍显不足，但技术基础扎实且有国赛一等奖加持，属于高潜力候选人，值得尝试沟通。,您好，我持有AI训练师三级证书，精通大模型微调与CV技术，曾获全国人工智能大赛一等奖，对贵司短视频AI应用方向非常感兴趣，期待交流。
AI短视频创作师（大小周不加班）,10-15K,全职，要求1-3年，大专,王牌文旅,广州,工作地点：广州-天河区-棠下,https://www.zhipin.com/job_detail/7ec2beab57fe389c0nB-3Ni_GFpZ.html,boss,65,候选人具备扎实的Python和AI模型部署技能，但岗位核心需求为短视频内容创作与剪辑，技术栈与岗位方向存在较大偏差，经验相关性较低。,可以考虑,虽然技术背景优秀，但岗位更侧重内容创作而非底层开发，建议作为技术支撑岗或转型尝试，非首选匹配。,您好，我有扎实的Python和AI模型部署经验，熟悉大模型应用，对AI短视频创作很感兴趣，希望能结合技术优势助力内容生产。
AI训练师,24-30K,全职，要求1-3年，本科,无添加化妆品,广州,工作地点：广州-黄埔区-南岗,https://www.zhipin.com/job_detail/556a3cb121be82f20nB82Nq7ElRS.html,boss,60,您的Python、大模型微调及计算机视觉技能与AI训练师岗位高度匹配（85分），项目经验也具备相关性（70分）。但岗位明确要求本科学历，您为大专学历，且薪资期望24-30K远超应届生/初级水平，薪资匹配度较低（30分）。,可以考虑,技能匹配度高，但学历和薪资期望存在较大差距，建议作为备选尝试投递，重点突出竞赛获奖和项目落地能力。,您好，我对AI训练师岗位非常感兴趣。我有大模型微调、CV项目落地经验及国赛一等奖，虽学历为大专，但技术实战能力强，期待能有机会沟通。
数据标注/AI训练师,100-200元/天,全职，要求，初中及以下,铠传科技,广州,工作地点：广州-增城区-永和,https://www.zhipin.com/job_detail/d14ea3c2ad48906a0nBy39q9FlBV.html,boss,55,候选人具备扎实的 AI 模型部署、微调及计算机视觉技能，远超岗位基础要求。但岗位薪资（100-200元/天）与候选人技术背景严重不匹配，且学历要求过低，存在人才错配风险。,不推荐,虽然技能高度匹配，但薪资过低且岗位定位基础，无法发挥候选人技术优势，建议寻找更具成长性的 AI 开发或算法工程师岗位。,您好，我有 AI 模型微调与 CV 项目落地经验，获过省级 AI 大赛一等奖。该岗位薪资与我的技术背景差距较大，不知是否有更匹配的开发岗机会？
AI标注员-小语种方向-（葡萄牙语/印尼语）,6-10K,全职，要求经验不限，本科,上海勤穆网络科技,广州,工作地点：广州-天河区-龙洞,https://www.zhipin.com/job_detail/9e2f0237de78db590nd839q4GVRW.html,boss,35,候选人具备 AI 开发背景，但岗位为 AI 标注，技能严重错配。学历为大专，岗位要求本科，存在硬性门槛。薪资范围符合预期，但职业发展方向与候选人求职意向（开发/AI工程师）不符。,不推荐,岗位为 AI 标注，与候选人开发/AI 工程师的求职意向严重不符，且学历未达本科要求，职业发展空间有限。,您好，我有 AI 开发与模型微调经验，虽对标注岗位感兴趣，但更希望从事开发类工作，不知是否有其他机会？
