title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
ai训练师实习生,2-3K,全职，要求经验不限，大专,小鹏汽车,广州,工作地点：广州-天河区-车陂,https://www.zhipin.com/job_detail/e5e804750a7eb88f03Zz2dS6FlNX.html,boss,90,候选人持有‘人工智能训练师三级证书’，且项目经验涉及大模型微调、计算机视觉及机器人巡检，与AI训练师岗位核心需求高度契合。,强烈推荐,技能与项目经验精准匹配岗位，且小鹏汽车提供优秀的行业实践平台，建议优先投递。,您好，我持有AI训练师三级证书，有计算机视觉与大模型微调项目经验，非常契合贵司AI训练师实习岗位，期待加入小鹏汽车。
ai短视频训练师,7-12K,全职，要求经验不限，学历不限,小方家商贸有限公司,广州,工作地点：广州-白云区-石井,https://www.zhipin.com/job_detail/43d50ab395f1a97e0nBy3tS1FVRT.html,boss,88,候选人持有AI训练师证书，具备大模型微调、计算机视觉及Python开发能力，技术栈与岗位高度契合。项目经验涵盖智能巡检与视觉检测，远超基础训练师要求，属于降维打击。,强烈推荐,候选人技术背景扎实，拥有相关证书及大模型落地经验，完全胜任且具备技术优化能力，薪资预期合理，建议优先沟通。,您好，我持有AI训练师证书，精通大模型微调与计算机视觉，有国赛一等奖经验，希望能用技术赋能贵司短视频业务。
Ai大模型开发训练师,10-15K,全职，要求1-3年，学历不限,中创医药生物,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/22d668c13fbed9c803Fz2ti5EVdX.html,boss,88,您的简历中明确包含大模型部署与微调、计算机视觉等核心技能，与岗位需求高度契合。项目经验中涉及机器人智能巡检系统，直接关联大模型应用，且拥有国赛一等奖，技术实力突出。,强烈推荐,技能匹配度极高，拥有大模型实战经验及竞赛奖项，完全符合岗位核心要求，建议优先投递。,您好，我对贵司AI大模型开发训练师岗位非常感兴趣。我有大模型部署微调及计算机视觉实战经验，曾获全国人工智能大赛一等奖，期待能与您进一步沟通。
数据标注/AI训练师,4-8K,全职，要求经验不限，中专/中技,艾泽数云,广州,工作地点：广州-天河区-天河北,https://www.zhipin.com/job_detail/692e54f8e210736703x_2dW7GFtR.html,boss,87,候选人具备Python、OpenCV及大模型微调等核心AI技能，远超岗位基础要求。拥有多个AI相关项目经验及竞赛获奖，与AI训练师职责高度契合。薪资范围合理，且候选人学历符合岗位门槛。,强烈推荐,候选人技能栈（Python、CV、大模型）远超数据标注/AI训练师岗位需求，属于降维打击，入职后能快速上手并具备成长潜力。,您好，我有Python及OpenCV开发经验，熟悉YOLO模型训练与大模型微调，曾获AI大赛一等奖，对贵司AI训练师岗位非常感兴趣，期待沟通。
AI训练师,5-8K,全职，要求1-3年，大专,千川传媒,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/1ee810de6b5238db0nF63Ni9EFVZ.html,boss,87,您持有‘人工智能训练师三级证书’，且项目经验涉及大模型部署与微调，与AI训练师岗位要求高度契合。,强烈推荐,技能与证书完全对口，项目经验扎实，薪资预期在岗位范围内，具备极高的匹配度。,您好，我持有‘人工智能训练师三级证书’，有千问大模型微调及CV项目经验，与贵司AI训练师岗位高度匹配，期待沟通。
ai人工智能开发工程师,6-7K,全职，要求经验不限，本科,广州市信至达科技,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/4c53e8edf01582ca0nRz2NW5FFRR.html,boss,86,候选人技能栈高度匹配，具备大模型微调、计算机视觉及Python开发能力，且拥有国赛一等奖及多个落地项目经验。虽然学历为大专略低于本科要求，但技术实力突出，项目经历远超经验不限的门槛。,建议投递,技术能力与岗位需求高度契合，竞赛获奖和项目经验是显著加分项，建议重点突出技术优势以弥补学历差距。,您好，我对AI开发岗位很感兴趣。我有大模型微调与CV落地经验，获过人工智能大赛省一等奖，GitHub有完整项目代码，期待与您沟通。
ai训练师,100-150元/时,全职，要求经验不限，学历不限,丰清网络,广州,工作地点：广州-天河区-天河北,https://www.zhipin.com/job_detail/5c59d55d42da0caa031z2NW7EVJR.html,boss,85,候选人持有‘人工智能训练师三级证书’，且具备大模型微调、部署及计算机视觉项目经验，技能与岗位高度契合。,强烈推荐,技能与证书高度匹配，项目经验扎实，虽学历为大专但技术栈对口，建议优先投递。,您好，我持有AI训练师证书，熟悉大模型微调与CV项目，有丰富落地经验，期待能加入贵司团队。
数据标注/AI训练师,6-8K,全职，要求经验不限，本科,阿里巴巴智能信息事业群,广州,工作地点：广州-天河区-高唐,https://www.zhipin.com/job_detail/ec563b0563a2ddd10nB82N-1GFBR.html,boss,85,候选人持有‘人工智能训练师三级证书’，且项目经验涉及大模型微调、计算机视觉及数据标注相关开发，与岗位核心技能高度匹配。,建议投递,虽然学历为大专略低于本科要求，但技能匹配度极高且有相关证书和项目落地经验，建议尝试申请。,您好，我持有AI训练师三级证书，熟悉大模型微调与CV数据处理，有机器人巡检等项目落地经验，期待能加入阿里智能信息事业群。
AI客服训练师（五险一金+年终奖）,10-15K·13薪,全职，要求经验不限，本科,灏仟亿科技集团,广州,工作地点：广州-白云区-石井,https://www.zhipin.com/job_detail/db233088ef6815470nBz2N-8FlZQ.html,boss,85,候选人具备大模型部署与微调、计算机视觉等核心AI技能，且有千问大模型开发项目经验，与AI客服训练师岗位高度契合。虽然学历为大专，但技术栈全面且获奖丰富，能弥补学历短板。,强烈推荐,候选人拥有实际的大模型应用开发经验，技术能力超出岗位基本要求，且薪资期望在合理范围内，具备极高的培养价值。,您好，我有大模型微调与部署经验，曾基于千问大模型开发智能巡检系统，熟悉AI应用落地，对贵司AI客服训练师岗位非常感兴趣，期待沟通。
AI训练师/工程师（大小周）,15-30K,全职，要求1-3年，大专,即刻文化,广州,工作地点：广州-白云区-黄边,https://www.zhipin.com/job_detail/068f88f5cc9ee58d03xz3Ni0ElVX.html,boss,85,您的Python、大模型微调及计算机视觉技能与AI训练师岗位高度匹配（90分），且拥有国赛一等奖及多个AI项目落地经验，经验相关性极强（85分）。,建议投递,技能栈与岗位需求高度契合，项目经验扎实，虽薪资期望未明确但具备较强议价能力，建议积极申请。,您好，我对AI训练师岗位非常感兴趣。我有3年Python及大模型微调经验，曾获全国人工智能大赛一等奖，期待能与您进一步沟通。
