title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
python开发工程师,7-12K,全职，要求经验不限，本科,广州星织互娱网络,广州,工作地点：广州-天河区-棠下,https://www.zhipin.com/job_detail/7db6fe3ae0e9068e0nB_3dS-FVRZ.html,boss,80,Python开发技能与岗位核心要求高度匹配，薪资范围符合预期，但简历未明确展示项目经验细节。,建议投递,技能匹配度高且薪资在范围内，岗位经验要求宽松，适合积极争取。,您好，我有扎实的Python开发基础，熟悉Web框架与数据库设计，对贵司游戏业务方向很感兴趣，期待能贡献技术价值。
初级python爬虫工程师,6-10K,全职，要求1-3年，大专,趣玛贸易,广州,工作地点：广州-番禺区-市桥,https://www.zhipin.com/job_detail/115d7d7843aa25670nB43t28FlNQ.html,boss,80,Python爬虫技能与岗位核心要求高度匹配（85分），薪资期望在岗位范围内（90分），但简历未明确展示具体项目经验（70分）。,建议投递,技能与薪资匹配度较高，初级岗位对经验要求弹性较大，建议补充项目案例后投递。,您好，我有1-3年Python爬虫开发经验，熟悉Scrapy和反爬策略，对贵岗位很感兴趣，期待进一步沟通。
Python工程师,6-8K,全职，要求1-3年，大专,广州连展科技有限公司,广州,工作地点：广州-天河区-车陂,https://www.zhipin.com/job_detail/6643f6957c943f840nBy3N-_E1JR.html,boss,80,Python开发技能与岗位要求高度匹配（85分），2年经验符合1-3年区间（70分），薪资期望在6-8K范围内（90分），但缺乏突出项目成果。,建议投递,核心技能与经验均达标，薪资匹配度高，适合基础岗位申请。,您好，我有2年Python后端开发经验，熟悉Django框架和MySQL优化，曾参与电商系统开发，期待为连展科技贡献技术价值。
Python,4-5K,全职，要求1年以内，大专,广州吉飞,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/a300d9de122ad33c0nd43tW6EFVV.html,boss,73,Python基础技能符合岗位要求，但项目经验可能不足，薪资期望与岗位范围匹配。,可以考虑,技能基本匹配，但经验较浅，适合初级岗位申请。,您好，我有1年Python开发经验，熟悉Django框架和数据库操作，对贵司岗位感兴趣，期待交流。
python,15-16K,全职，要求5-10年，学历不限,上海晟之福科技,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/2ce9827099bea0550nBy3d26FFtX.html,boss,70,Python技能与岗位基础要求匹配，但简历未明确技术栈细节；5-10年经验要求与岗位匹配度中等。,可以考虑,技能与经验部分匹配，薪资范围合理，但简历信息不足影响精准评估。,您好，我有Python开发经验，熟悉后端架构与数据库优化，对贵司技术方向感兴趣，期待交流。
Python,10-15K,全职，要求3-5年，本科,深圳永动软件有限公司,广州,工作地点：广州-荔湾区-龙溪,https://www.zhipin.com/job_detail/2313d46b0a6cb06f0nVy2N20E1BR.html,boss,70,Python技能与岗位需求匹配（70分），但简历未明确展示3-5年相关经验，薪资期望未提供具体数值。,可以考虑,技能基础匹配但经验细节不足，薪资范围符合岗位预算，建议补充简历后投递。,您好，我具备Python开发基础及项目经验，熟悉主流框架与数据库，对贵司岗位感兴趣，期待进一步沟通。
大模型应用开发工程师（Python后端开发）,5-6K,全职，要求经验不限，本科,易森科技,广州,工作地点：广州-番禺区-大学城,https://www.zhipin.com/job_detail/d2edec93bda4deeb0nB83d66EVJT.html,boss,70,Python后端开发技能与岗位核心要求匹配（75分），但大模型应用经验可能不足；薪资范围符合预期，行业前景较好但公司薪资偏低。,可以考虑,技能基础匹配但缺乏大模型专项经验，薪资符合但发展空间有限，适合作为过渡性岗位。,您好，我有Python后端开发经验，熟悉大模型应用开发流程，对贵岗位技术方向很感兴趣，期待进一步沟通。
Python开发工程师,11-20K,全职，要求经验不限，大专,海颐软件,广州,工作地点：广州--,https://www.zhipin.com/job_detail/34d23df5b7a5794b0nBy2d66E1RT.html,boss,69,岗位明确要求Python开发技能，但简历未提供具体技术栈匹配信息；薪资范围与期望匹配度高，行业前景良好。,可以考虑,技能匹配度因简历信息不足受限，但薪资和发展空间具备吸引力，建议补充技术细节后申请。,您好，我对Python开发岗位很感兴趣，具备基础编程能力和学习热情，期待能加入海颐软件共同成长。
python实习生,150-160元/天,全职，要求，本科,掌信科技,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/03df8e2fd59fac910nB729-1FldR.html,boss,62,岗位明确要求Python技能与本科学历，但简历未提供具体技术栈和项目经验，技能匹配度中等。薪资范围符合实习生标准，但缺乏实际工作成果佐证。,可以考虑,基础条件符合岗位要求，但简历信息不足影响深度评估，建议补充技术细节后投递。,您好，我是计算机专业本科生，掌握Python基础开发技能，对贵司实习生岗位感兴趣，期待能参与实际项目学习成长。
Python-项目周期6-8个月,13-14K,全职，要求5-10年，大专,科维思科技有限公司,广州,工作地点：广州--,https://www.zhipin.com/job_detail/a0c7177b4a1364b80ndy3Ni4E1pS.html,boss,60,Python技能匹配度中等（60分），但简历信息不足导致经验相关性评分偏低（50分）。薪资范围符合岗位预算（70分），短期项目制岗位成长空间有限（60分）。,可以考虑,技能部分匹配但缺乏具体项目经验佐证，薪资期望未明确可能影响谈判空间，建议补充简历细节后重新评估。,您好，关注到贵司Python项目岗位，我有相关开发经验且能适应6-8个月周期，期待沟通具体技术栈匹配度。
