title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
Python,4-5K,全职，要求1年以内，大专,广州吉飞,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/a300d9de122ad33c0nd43tW6EFVV.html,boss,87,候选人精通Python且具备多个AI相关项目经验（人脸识别、大模型部署），技能与岗位高度契合；学历和年限完全符合岗位要求，竞赛获奖经历加分。,强烈推荐,技术栈全面且具备AI落地能力，远超初级岗位要求，性价比极高，建议优先面试。,您好，我是蒋睿，精通Python及AI开发，有人脸识别与大模型落地项目经验，曾获人工智能大赛一等奖，希望能加入贵司。
AI训练师/Python数据采集开发,8-13K,全职，要求经验不限，本科,合创孵化器,广州,工作地点：广州-天河区-林和,https://www.zhipin.com/job_detail/e0c251c965a3e8000nBy2dq4F1VZ.html,boss,87,候选人持有AI训练师证书且精通Python与计算机视觉，项目经验高度对口；虽为大专学历但岗位不限经验，技能与实战能力完全覆盖岗位需求。,强烈推荐,技能与证书高度对口，项目经验扎实，虽学历为大专但岗位不限经验，性价比极高。,您好，我持有AI训练师证书，精通Python及大模型微调，有丰富计算机视觉项目经验，与贵司岗位高度匹配，期待沟通！
Python程序开发,9-12K,全职，要求1-3年，大专,升皓游戏,广州,工作地点：广州-天河区-东圃,https://www.zhipin.com/job_detail/654f9c20e95b996c0nZ83NW0E1pU.html,boss,85,您的 Python 技能与岗位高度匹配（90分），且具备计算机视觉与大模型落地项目经验，远超基础开发要求。项目经历丰富，涵盖人脸识别与机器人巡检，经验相关性极高（85分）。,强烈推荐,技能栈完全覆盖岗位要求，且有 AI 竞赛获奖加持，属于高潜人才，建议优先投递。,您好，我对贵司 Python 开发岗位很感兴趣。我有扎实的 Python 基础，并主导过人脸识别与机器人巡检项目，曾获人工智能大赛一等奖，期待能与您进一步沟通。
Python/C++ 开发实习生,150-250元/天,全职，要求，本科,大湾区国创中心,广州,工作地点：广州--,https://www.zhipin.com/job_detail/18d46ff5f1cb740d0nV82d61F1JX.html,boss,85,您的 Python 和 C++ 技能与岗位高度匹配，且具备丰富的人工智能与计算机视觉项目经验，远超一般实习生水平。,建议投递,虽然岗位明确要求本科，但您的技术栈（Python/C++/AI）与项目成果（GitHub开源、竞赛获奖）极具竞争力，建议尝试投递以争取面试机会。,您好，我对贵司 Python/C++ 开发实习生岗位非常感兴趣。我有扎实的 Python 开发经验，并主导过人脸识别与大模型部署项目，GitHub 有开源代码，期待能有机会展示我的技术能力。
Python开发工程师（AI效能方向）,6-11K,全职，要求经验不限，大专,广州市景丽蔓网络科技,广州,工作地点：广州-番禺区-石基,https://www.zhipin.com/job_detail/7a478797c5d66d0f0nd53tS1FVZQ.html,boss,85,候选人精通Python且具备大模型部署、YOLO训练等AI实战经验，与岗位AI效能方向高度契合。项目经历丰富（人脸识别、机器人巡检），远超经验不限的门槛，具备即战力。,强烈推荐,技能与岗位高度匹配，拥有AI相关竞赛获奖及证书背书，项目经验扎实，完全符合岗位对Python及AI方向的需求，建议优先投递。,您好，我精通Python及大模型部署，拥有人脸识别与机器人巡检项目经验，曾获AI大赛一等奖，期待加入贵司。
python实习生,150-160元/天,全职，要求，本科,掌信科技,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/03df8e2fd59fac910nB729-1FldR.html,boss,82,候选人精通Python且具备丰富的大模型与全栈项目经验，技术栈与岗位高度契合。虽学历为大专且岗位要求本科，但项目实战能力突出，能弥补学历短板。薪资水平对候选人而言略显保守，但作为实习起点尚可接受。,建议投递,候选人技术栈全面且项目经验丰富，远超普通实习生水平，虽学历为大专但实战能力强，建议尝试投递。,您好，我是蒋睿，精通Python及大模型应用开发，曾获人工智能大赛省一等奖，有完整的全栈项目落地经验，希望能有机会加入贵司实习。
大模型应用开发工程师（Python后端开发）,5-6K,全职，要求经验不限，本科,易森科技,广州,工作地点：广州-番禺区-大学城,https://www.zhipin.com/job_detail/d2edec93bda4deeb0nB83d66EVJT.html,boss,82,候选人精通Python且具备大模型应用落地经验（机器人巡检项目），技能与岗位高度契合。虽学历为大专（岗位要求本科），但项目实战能力强，且有竞赛获奖，能弥补学历短板。薪资期望与岗位预算匹配度高，属于高性价比候选人。,建议投递,技能与岗位高度匹配，大模型应用经验是核心加分项，建议优先争取面试机会。,您好，我对大模型应用开发岗位很感兴趣。我有Python后端经验，并独立开发过基于千问大模型的智能巡检系统，曾获人工智能大赛一等奖，期待能有机会面试沟通。
后端研发实习生（python）,150-160元/天,全职，要求，本科,嘉为科技,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/81d41904de69f32b0ndy3N2_ElpZ.html,boss,82,您的 Python 技能与岗位高度匹配（90分），具备多个后端项目实战经验。学历为大专，略低于岗位本科要求，但项目经验丰富可弥补。,建议投递,技能匹配度高，项目经验扎实，虽学历有差距但技术实力强，建议积极申请。,您好，我是蒋睿，精通 Python 后端开发，有人脸识别与网盘系统实战经验，获过人工智能大赛一等奖，希望能加入嘉为科技。
python开发工程师(兼职),10-15K,全职，要求1-3年，大专,麦东信息技术,广州,工作地点：广州-天河区-天河客运站,https://www.zhipin.com/job_detail/71cd6d656e70562a1XB439u4EVBU.html,boss,80,候选人精通Python及AI相关技术（大模型、CV），技能高度匹配岗位需求（85分）；拥有多个完整项目经验及省级竞赛一等奖，但缺乏正式企业全职工作经验（70分）；薪资范围10-15K符合广州初级开发标准，候选人未明确期望但大概率在范围内（80分）。,建议投递,候选人技术栈与岗位高度契合，且具备AI落地能力，虽缺乏全职经验但潜力巨大，建议尝试申请。,您好，我有扎实的Python开发及AI落地经验，曾获人工智能大赛省级一等奖，熟悉大模型部署与CV项目，对贵司兼职岗位非常感兴趣，期待进一步沟通。
Python研发工程师,7-12K,全职，要求经验不限，本科,广州宝顺,广州,工作地点：广州-黄埔区-科学城,https://www.zhipin.com/job_detail/47b96b5e7bee7b9e03d_0ti5FVc~.html,boss,80,您的 Python 技能与岗位高度匹配（85分），且具备大模型部署与计算机视觉项目经验，远超普通初级开发要求。虽然学历为大专（岗位要求本科），但丰富的 GitHub 开源项目和竞赛获奖经历有效弥补了学历短板。,建议投递,技能匹配度高，薪资在期望范围内，项目经验亮眼，建议投递。,您好，我有扎实的 Python 开发经验，熟悉大模型部署与计算机视觉，曾获人工智能大赛一等奖，对贵司岗位非常感兴趣，期待进一步沟通。
Python（包吃住 公司福利好）,9-14K·13薪,全职，要求1-3年，大专,卡迪莲,广州,工作地点：广州-白云区-江高,https://www.zhipin.com/job_detail/1afdbb9764f265350nBz39y-GVZR.html,boss,77,候选人掌握Python及多种开发技能，项目经验丰富，但缺乏1-3年全职工作经验，经验维度略低。,建议投递,技能匹配度高，项目经历扎实，虽经验稍浅但具备培养潜力，薪资范围合理。,您好，我有扎实的Python开发能力，主导过人脸识别及大模型巡检项目，获人工智能大赛一等奖，期待加入贵公司。
H89322岗Python后端开发（双休稳定不加班）,12-17K,全职，要求经验不限，本科,武汉佰钧成技术,广州,工作地点：广州-越秀区-东风中路,https://www.zhipin.com/job_detail/5aa209e842947eec0nBy3tq8FFZV.html,boss,76,Python技能与项目经验高度匹配，但学历为大专，与岗位要求的本科学历存在硬性差距，且缺乏企业级商业项目经验。,可以考虑,技能匹配度高且岗位经验不限，但学历未达本科要求，建议作为备选尝试投递，重点突出项目实战能力。,您好，我有扎实的Python后端开发经验，熟悉大模型部署与CV项目，曾获人工智能大赛一等奖，对贵司岗位很感兴趣，期待沟通。
python工程师,13-25K,全职，要求1-3年，本科,广州龙庭中古商贸,广州,工作地点：广州-增城区-凤凰城,https://www.zhipin.com/job_detail/01fd7f1eaebd9b2a0nZy3Nu-FVpY.html,boss,75,候选人掌握Python及AI相关技能，与岗位需求高度匹配（85分）。项目经验涉及人脸识别、大模型部署等，但多为学校/竞赛项目，缺乏商业落地经验，且工作年限（应届/实习）与要求的1-3年有差距。,可以考虑,技能匹配度高，但学历（大专）和经验年限（应届）不达标，薪资期望可能偏高，建议作为备选尝试。,您好，我精通Python及大模型部署，有计算机视觉和机器人巡检项目经验，虽为应届生但实战能力强，期待能有机会加入贵司。
