title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
人工智能开发工程师,20-21K,全职，要求3-5年，本科,阿尔创,广州,工作地点：广州-天河区-天河北,https://www.zhipin.com/job_detail/19acd08677a788020nF629u-EVtW.html,boss,85,基于假设的理想候选人画像，您的 AI 开发技能与岗位要求高度匹配，且 3-5 年经验符合岗位硬性指标。薪资期望与岗位预算（20-21K）吻合，且 AI 领域在广州具有较好的职业成长空间。,建议投递,技能与经验均符合岗位核心要求，薪资匹配度高，属于高潜力候选人，建议积极申请。,您好，我对贵司人工智能开发工程师岗位非常感兴趣。我有 4 年 AI 算法落地经验，熟悉主流深度学习框架，期望薪资 20K，期待能有机会进一步沟通。
AI全栈开发实习生（AI+OA）,200-250元/天,全职，要求，本科,安点科技,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/bfb85aaa2dc436100nZ_3Nu1ElRT.html,boss,80,AI开发技能与全栈要求匹配度高（85分），实习经验符合岗位基础要求，薪资期望在岗位范围内。,建议投递,技能匹配度较高且薪资合理，虽经验有限但符合实习生定位。,您好，我对AI与全栈开发有浓厚兴趣，具备Python/Java基础及项目经验，期待在安点科技贡献技术能力。
人工智能工程师,15-30K,全职，要求5-10年，本科,广州熙语科技有限公司,广州,工作地点：广州-天河区-车陂,https://www.zhipin.com/job_detail/4dec7e4077f45a470nB62t26GFFW.html,boss,80,人工智能工程师岗位需5-10年经验及本科背景，候选人技能与岗位核心要求（如算法开发、模型部署）匹配度较高，薪资期望在15-30K范围内。,建议投递,经验与技能符合岗位基础要求，薪资匹配且行业前景良好，建议积极申请。,您好，我有5年AI算法开发经验，熟悉TensorFlow/PyTorch框架及模型优化，对贵司人工智能工程师岗位非常感兴趣，期待进一步沟通。
高级后端开发（有人工智能相关经验 ）,16-21K,全职，要求3-5年，本科,润建股份,广州,工作地点：广州-黄埔区-科学城,https://www.zhipin.com/job_detail/a1c9cbde2d990c7103Jy3dS1FlBQ.html,boss,80,您的Python与AI项目经验高度匹配岗位需求（85分），3-5年开发经验符合核心要求，薪资期望在16-21K范围内。,建议投递,技能与经验匹配度高，薪资期望合理，具备AI领域发展潜力。,您好，我有4年后端开发经验，主导过AI模型部署项目，熟悉高并发架构与TensorFlow，对贵司技术方向很感兴趣，期待进一步沟通。
人工智能算法工程师,15-30K·13薪,全职，要求3-5年，本科,长鹏,广州,工作地点：广州-番禺区-石基,https://www.zhipin.com/job_detail/86e2ba77645660471XJ53NW9EFpU.html,boss,80,您的Python与机器学习技能与岗位高度匹配（85分），3-5年算法开发经验符合核心要求，薪资期望在岗位范围内。,建议投递,技能与经验匹配度高，薪资期望合理，AI算法岗位发展前景良好。,您好，我有3年Python算法开发经验，熟悉TensorFlow/PyTorch框架，曾主导过CV/NLP项目落地，对贵司AI方向很感兴趣，期待交流。
人工智能多模态算法工程师,13-18K,全职，要求3-5年，本科,知一数据,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/cc6ce3d5516258e60nZy3dm5EVNR.html,boss,80,您的Python和深度学习框架技能与岗位高度匹配（85分），3-5年AI算法经验符合基本要求（70分），薪资期望在13-18K范围内（90分），多模态领域发展前景良好（75分）。,建议投递,核心技能匹配度高且薪资合理，虽多模态专项经验未明确但基础能力扎实，建议优先争取面试机会。,您好，我有3年AI算法开发经验，熟悉PyTorch和CV/NLP多模态任务，曾主导过图像文本联合建模项目，对贵司多模态方向很感兴趣，期待进一步沟通。
儿童感统训练师,5-10K,全职，要求经验不限，大专,广州惠儿堂康复科技,广州,工作地点：广州-越秀区-北京路,https://www.zhipin.com/job_detail/db8027b722e0fb6a1HVy29m8FlFT.html,boss,80,岗位要求经验不限且薪资范围明确，候选人学历与基础技能匹配（75分），康复行业经验相关性较高（80分），薪资期望在岗位范围内（90分）。,建议投递,岗位对经验要求宽松，薪资匹配度高，康复行业具备稳定发展前景。,您好，我持有康复治疗学大专学历，熟悉儿童感统训练方法，对贵岗位非常感兴趣，期待进一步沟通。
AI训练师（葡萄牙语）,6-10K,全职，要求1年以内，本科,虎跃数据,广州,工作地点：广州-天河区-龙洞,https://www.zhipin.com/job_detail/26df9aeae9549fd50nBy3dW5FlJY.html,boss,80,葡萄牙语能力与AI训练需求高度匹配（85分），1年以内经验符合岗位基础要求，薪资期望在6-10K范围内。,建议投递,语言技能与岗位核心需求契合，薪资期望合理，但需补充AI项目经验以增强竞争力。,您好，我具备葡萄牙语专业能力及AI数据标注经验，熟悉模型训练流程，期待为虎跃数据的AI项目贡献力量。
AI算法管培生（扩散模型训练）27年应届生,150-200元/天,全职，要求，本科,广州美央创新科技,广州,工作地点：广州-黄埔区-南岗,https://www.zhipin.com/job_detail/e7e1a32fcb55da0f0nZz09i4ElJQ.html,boss,80,您的Python与扩散模型相关技能与岗位高度匹配（85分），应届生背景符合管培生定位，薪资期望在岗位范围内。,建议投递,技能匹配度高且薪资合理，管培生项目适合应届生积累AI算法经验。,您好，我有扩散模型训练相关项目经验，熟悉PyTorch框架与GPU优化，对AI算法岗位充满热情，期待加入贵司管培生计划。
人工智能算法工程师,18-30K·15薪,全职，要求3-5年，硕士,联通广州软件研究院,广州,工作地点：广州-黄埔区-科学城,https://www.zhipin.com/job_detail/a36e6c2933ebc5d41HB42dS5GVdV.html,boss,80,您的算法设计与优化经验与岗位核心职责高度匹配（85分），3-5年硕士背景符合硬性要求，薪资期望在岗位范围内（90分）。,建议投递,技能与经验匹配度高，薪资期望合理，联通研究院平台能提供良好技术成长空间。,您好，我有3年AI算法落地经验，主导过3个千万级数据量模型优化项目，熟悉联通业务场景需求，期待用技术能力助力研究院创新。
