title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
Python开发实习生（2027年毕业）,130-260元/天,全职，要求，本科,医膳通,广州,工作地点：广州-番禺区-大石,https://www.zhipin.com/job_detail/428a5d24e95ae5af0nF62N6_GVZU.html,boss,90,候选人精通Python及AI相关技术，项目经验与岗位高度契合，具备大模型部署与计算机视觉实战能力，远超实习生常规要求。,强烈推荐,技术栈完全匹配且具备竞赛获奖及软著，虽学历为大专但项目实力突出，建议优先争取面试机会。,您好，我对医膳通Python实习岗位非常感兴趣。我有扎实的Python及AI项目经验，曾获人工智能大赛一等奖，希望能有机会加入团队。
python工程师,300-600元/天,全职，要求经验不限，大专,广州云深无迹科技,广州,工作地点：广州-番禺区-大石,https://www.zhipin.com/job_detail/06b8ff03fe07b03c03d72Nm4F1BR.html,boss,90,您的Python技能与岗位高度匹配（95分），具备大模型部署、微调及计算机视觉等AI相关经验，远超岗位基本要求。项目经历丰富且技术栈全面，经验相关性高（85分）。,强烈推荐,技能匹配度极高，项目经验扎实，且具备AI落地能力，远超岗位基本要求。,您好，我是蒋睿，精通Python及大模型微调，有CV与全栈开发经验，曾获省赛一等奖，期待加入贵司。
python高级工程师,5-8K,全职，要求在校/应届，中专/中技,广州泰斗技术,广州,工作地点：广州-白云区-京溪,https://www.zhipin.com/job_detail/7927840fd491257803xz39--EVZY.html,boss,90,您的 Python 技能与岗位高度匹配（95分），且具备大模型部署、计算机视觉等高级技能，远超岗位基础要求。项目经验丰富，有完整落地案例，完全符合在校/应届身份要求。,强烈推荐,技能栈高度匹配且具备AI领域优势，项目经验丰富，学历符合（大专高于中专要求），完全胜任该岗位。,您好，我是蒋睿，精通 Python 及大模型部署，有计算机视觉和小程序落地项目经验，曾获人工智能大赛一等奖，期待加入贵司。
PYTHON分析工程师,5-6K·13薪,全职，要求经验不限，本科,如期生物,广州,工作地点：广州-黄埔区-中心城,https://www.zhipin.com/job_detail/3b64d2a1e81cf59a1HN_3921FVJX.html,boss,88,候选人精通Python且具备丰富的AI与数据分析项目经验，技能高度匹配岗位需求。尽管学历为大专（岗位要求本科），但竞赛获奖与实战能力可弥补学历短板。,建议投递,技能匹配度极高，薪资期望符合岗位预算，项目经验对口，建议积极投递。,您好，我精通Python及AI数据分析，拥有多个CV与大模型项目经验，曾获人工智能大赛一等奖，期待加入如期生物。
Python WEB工程师,4-8K,全职，要求经验不限，大专,优德,广州,工作地点：广州-海珠区-昌岗,https://www.zhipin.com/job_detail/5343a6d5f771c41e1Hd52d29FFc~.html,boss,88,您的 Python 技能与岗位高度匹配（90分），且具备丰富的 Web 开发项目经验（85分）。薪资期望在岗位范围内（90分），且 AI 背景为岗位带来额外成长空间（85分）。,强烈推荐,技能匹配度高，项目经验扎实，薪资预期合理，建议优先投递。,您好，我有扎实的 Python 开发经验，熟悉 Web 后端与数据库设计，并拥有 AI 项目落地经历，对贵岗位很感兴趣，期待进一步沟通。
Python全栈工程师,10-15K,全职，要求经验不限，学历不限,脉可,广州,工作地点：广州-番禺区-万达,https://www.zhipin.com/job_detail/d86e22e3c40369b50nF60tm7GVNV.html,boss,88,候选人精通Python及全栈开发技能，拥有多个AI与Web项目实战经验，与岗位需求高度契合。,强烈推荐,技术栈全面匹配，具备AI落地能力，薪资期望在合理范围内，是极具潜力的候选人。,您好，我精通Python全栈开发，有AI模型部署及多个Web项目实战经验，对贵司岗位非常感兴趣，期待进一步沟通。
Python,5-6K,全职，要求经验不限，大专,贵州宇晶科技有限公司,广州,工作地点：广州-白云区-白云大道,https://www.zhipin.com/job_detail/37c50901611c29f903B72N-1F1pY.html,boss,88,候选人精通Python及AI相关技术，项目经验覆盖视觉与大模型，远超岗位基础要求；薪资期望与岗位预算高度契合。,强烈推荐,技能栈全面且具备AI落地经验，薪资要求合理，是极具潜力的优质候选人。,您好，我是蒋睿，精通Python及AI模型部署，曾获人工智能大赛一等奖，有丰富项目落地经验，期待加入贵司。
Python,5-5000元/时,全职，要求经验不限，学历不限,洛阳印仁商贸有限公司,广州,工作地点：广州-白云区-京溪,https://www.zhipin.com/job_detail/bd5d7d18be3321c20nZ62dq7FlBR.html,boss,88,候选人精通Python及AI相关技术，项目经验涵盖人脸识别与大模型应用，与岗位需求高度契合。,强烈推荐,技能栈完全对口，项目成果丰富，且薪资要求灵活，是极佳的候选人。,您好，我精通Python及大模型部署，有人脸识别与巡检系统落地经验，对贵司岗位非常感兴趣，期待沟通。
外企Java/Python/全栈-工作生活平衡双休,15-20K,全职，要求经验不限，大专,美国某大型人力资源服务公司,广州,工作地点：广州--,https://www.zhipin.com/job_detail/9fc6759589daa4690nV829y0GVpZ.html,boss,87,您的 Java/Python 全栈技能与岗位核心需求高度匹配（90分），且具备 AI 项目经验作为加分项。虽然工作年限较短，但项目成果丰富，符合‘经验不限’的招聘要求。,强烈推荐,技能栈完全覆盖岗位需求，且具备 AI 复合背景，外企双休环境对新人成长非常有利，建议优先投递。,您好，我对贵司 Java/Python 全栈岗位非常感兴趣。我有扎实的 Python/Java 开发经验，曾获人工智能大赛一等奖，并具备全栈落地能力，期待能有机会加入团队。
Python,4-9K·13薪,全职，要求经验不限，大专,腾云科技,广州,工作地点：广州-海珠区-赤岗,https://www.zhipin.com/job_detail/1b7fd3f10f783d321nZ629m8GFZU.html,boss,86,候选人精通 Python 且具备多个 AI 与全栈项目经验（如人脸识别、机器人巡检），技能与岗位高度契合。GitHub 开源项目与竞赛获奖证明了其技术落地能力，远超岗位基础要求。,强烈推荐,技术栈完全匹配且项目经验丰富，是极具潜力的优质候选人，建议优先联系。,您好，我有扎实的 Python 开发经验，主导过人脸识别和 AI 巡检项目，GitHub 有开源代码，对贵司岗位很感兴趣，期待沟通。
