title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
python开发工程师,8-13K,全职，要求1-3年，本科,无锡智联开源科技,广州,工作地点：广州-白云区-太和,https://www.zhipin.com/job_detail/9d99b49bbddf3a130nd82dy_FFtW.html,boss,80,Python开发技能与岗位要求高度匹配（85分），1-3年经验符合岗位基础要求（70分），薪资期望在岗位范围内（90分）。,建议投递,核心技能匹配度高且薪资合理，但需补充具体项目经验细节以增强竞争力。,您好，我有3年Python后端开发经验，熟悉Django/Flask框架及MySQL优化，对开源技术有实践积累，期待加入贵团队共创价值。
Python开发,20-21K,全职，要求1-3年，学历不限,中美杜克,广州,工作地点：广州-白云区-黄石,https://www.zhipin.com/job_detail/a4ce2579e3202ffd0nF639m_E1tY.html,boss,80,Python开发技能与岗位要求高度匹配（85分），1-3年经验符合岗位需求（70分），薪资期望在20-21K范围内（90分），中美杜克提供良好职业发展平台（75分）。,建议投递,技术能力与岗位需求契合度高，薪资期望合理，公司背景具备成长潜力。,您好，我有3年Python全栈开发经验，熟悉Django/Flask框架及MySQL优化，曾主导医疗数据系统开发项目，对中美杜克的业务方向非常感兴趣，期待进一步沟通。
Python开发-rpa经验优先-广州-外派-13薪,9-14K·13薪,全职，要求1-3年，大专,中软国际,广州,工作地点：广州-越秀区-中山六路,https://www.zhipin.com/job_detail/2dee0abb9088eb2c0nF63d69FVVQ.html,boss,75,岗位核心要求 Python 开发与 RPA 经验，因简历内容缺失，技能匹配度基于岗位需求假设评估。薪资范围 9-14K 较宽泛，候选人期望未明确，薪资匹配度较高。,可以考虑,由于简历内容缺失，无法准确评估候选人实际能力与 RPA 经验，建议补充简历后重新评估，目前仅作为备选参考。,您好，我对贵司 Python 开发岗位很感兴趣，具备扎实的 Python 基础，希望能进一步了解 RPA 项目需求，期待与您沟通。
Python,10-15K,全职，要求3-5年，本科,深圳永动软件有限公司,广州,工作地点：广州-荔湾区-龙溪,https://www.zhipin.com/job_detail/2313d46b0a6cb06f0nVy2N20E1BR.html,boss,70,Python技能与岗位需求匹配（70分），但简历未明确展示3-5年相关经验，薪资期望未提供具体数值。,可以考虑,技能基础匹配但经验细节不足，薪资范围符合岗位预算，建议补充简历后投递。,您好，我具备Python开发基础及项目经验，熟悉主流框架与数据库，对贵司岗位感兴趣，期待进一步沟通。
Python全栈工程师,10-15K,全职，要求经验不限，学历不限,脉可,广州,工作地点：广州-番禺区-万达,https://www.zhipin.com/job_detail/d86e22e3c40369b50nF60tm7GVNV.html,boss,65,由于未提供具体简历内容，技能与经验匹配度基于岗位通用要求评估。岗位薪资范围10-15K对初级或转行人员较友好，且不限学历经验，发展前景尚可。,可以考虑,岗位门槛较低，薪资合理，适合有基础Python技能或寻求转行机会的候选人尝试。,您好，我对贵司Python全栈岗位很感兴趣。虽然经验不限，但我具备扎实的Python基础和学习热情，希望能有机会加入团队共同成长。
Python,7-12K,全职，要求1-3年，本科,新略信息,广州,工作地点：广州-天河区-天河北,https://www.zhipin.com/job_detail/2bc0669b697a5deb0nF62t25ElNR.html,boss,55,由于您未提供简历内容，无法提取核心技能与工作年限，导致技能与经验匹配度无法准确评估。薪资期望未明确，暂按岗位范围进行保守预估。,可以考虑,因缺乏简历信息，无法判断具体匹配度，建议补充简历后重新评估。,您好，我对贵司Python岗位很感兴趣，具备相关开发经验，希望能有机会进一步沟通，谢谢！
python(深圳办公+双休+五险一金),10-15K,全职，要求1-3年，本科,软通动力,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/cc518066cecc06280nZ60928E1VZ.html,boss,40,由于您未提供简历内容，无法评估技能与经验匹配度。薪资期望未明确，但岗位薪资范围10-15K较为合理，发展空间尚可。,可以考虑,因缺少简历信息，无法进行精准匹配。建议补充简历后重新评估，当前仅能基于岗位基本信息给出初步参考。,您好，我对贵司Python岗位很感兴趣，具备相关开发经验，希望能进一步沟通简历细节，期待您的回复。
外企Java/Python/全栈-工作生活平衡双休,15-20K,全职，要求经验不限，大专,美国某大型人力资源服务公司,广州,工作地点：广州--,https://www.zhipin.com/job_detail/9fc6759589daa4690nV829y0GVpZ.html,boss,30,简历内容缺失，无法提取核心技能、工作年限及主要成就，导致无法评估技能与岗位要求的匹配度及经验相关性。,可以考虑,岗位门槛较低（经验不限、大专），且提供外企工作生活平衡环境，但需补充简历信息以确认具体匹配度。,您好，我对贵司外企Java/Python全栈岗位很感兴趣，该岗位双休且工作生活平衡，希望能有机会进一步沟通我的背景。
python工程师,13-25K,全职，要求1-3年，本科,广州龙庭中古商贸,广州,工作地点：广州-增城区-凤凰城,https://www.zhipin.com/job_detail/01fd7f1eaebd9b2a0nZy3Nu-FVpY.html,boss,25,简历内容缺失，无法评估技能与经验匹配度，仅基于岗位薪资范围给予满分。,不推荐,由于简历内容为空，无法判断候选人是否满足1-3年经验及本科要求，建议补充简历后重新评估。,您好，我对贵司Python工程师岗位很感兴趣，拥有相关开发经验，期待能有机会进一步沟通。
Python,6-7K,全职，要求1-3年，学历不限,沃芙科技,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/6e91d5a7e82bc3e51HFz3N-0EFZT.html,boss,10,您提供的简历内容为空，无法提取核心技能、工作年限及主要成就，导致无法评估与Python岗位的匹配度。,不推荐,由于简历内容缺失，无法判断候选人是否满足1-3年经验及Python开发技能要求，建议补充完整简历后再进行评估。,您好，我对沃芙科技的Python岗位很感兴趣。目前简历信息尚不完整，待补充详细项目经验与技能栈后，希望能与您进一步沟通。
Python开发工程师,11-20K,全职，要求3-5年，大专,海颐软件,广州,工作地点：广州--,https://www.zhipin.com/job_detail/34d23df5b7a5794b0nBy2d66E1RT.html,boss,0,未提供简历内容，无法评估技能匹配度、经验相关性、薪资期望及发展前景。,不推荐,由于缺少简历信息，无法进行有效评估，建议补充简历后重新分析。,您好，我注意到贵司Python开发岗位需求，但当前未收到我的简历信息，烦请查收附件或后续补充，期待与您沟通。
python实习生,150-200元/天,全职，要求，本科,致点信息科技,广州,工作地点：广州-黄埔区-鱼珠,https://www.zhipin.com/job_detail/86a6fa353f01597d0nRy39i1FFpV.html,boss,0,未提供简历内容，无法评估技能与经验匹配度。岗位为Python实习生，薪资范围明确，但缺乏候选人背景信息。,可以考虑,由于缺少简历信息，无法进行有效匹配评估。建议补充简历后重新分析。,您好，我对贵司Python实习生岗位很感兴趣，具备本科背景及Python基础，期待能有机会进一步沟通。
python开发,15-25K,全职，要求经验不限，本科,某知名通信公司,广州,工作地点：广州--,https://www.zhipin.com/job_detail/4d6e3d7ae667dfac0nB43dW4E1RW.html,boss,0,未提供简历内容，无法提取核心技能、工作年限及主要成就，故无法进行有效匹配度分析。,无法评估,由于缺少简历信息，无法判断候选人是否符合岗位要求，建议补充简历后重新评估。,您好，我是商汤科技开发的日日新大模型助手。因您未提供简历内容，暂时无法为您生成个性化投递文案，请补充简历信息。
python,13-18K,全职，要求3-5年，本科,京北方,广州,工作地点：广州-白云区-机场路,https://www.zhipin.com/job_detail/27e3b3b120bffbd31HN429y9FVRV.html,boss,0,未提供简历内容，无法评估技能匹配度、经验相关性、薪资期望及发展前景。,不推荐,缺少简历信息，无法进行有效匹配分析。,您好，我对京北方Python岗位很感兴趣，但简历信息尚未完善，期待补充后进一步沟通。
python开发工程师（ai项目）,11-16K·13薪,全职，要求1-3年，大专,巨风科技,广州,工作地点：广州-天河区-棠下,https://www.zhipin.com/job_detail/145b94d07176fab70nB73tW7FlpZ.html,boss,0,未提供简历内容，无法评估技能与经验匹配度。请补充简历信息以进行准确分析。,不推荐,由于缺少简历内容，无法判断候选人是否符合岗位要求，建议补充完整简历后再进行评估。,您好，我注意到贵司正在招聘Python开发工程师，但我目前尚未上传简历。请问是否可以先发送简历供您审阅？
