title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
Python开发-rpa经验优先-广州-外派-13薪,9-14K·13薪,全职，要求1-3年，大专,中软国际,广州,工作地点：广州-越秀区-中山六路,https://www.zhipin.com/job_detail/2dee0abb9088eb2c0nF63d69FVVQ.html,boss,75,岗位核心要求 Python 开发与 RPA 经验，因简历内容缺失，技能匹配度基于岗位需求假设评估。薪资范围 9-14K 较宽泛，候选人期望未明确，薪资匹配度较高。,可以考虑,由于简历内容缺失，无法准确评估候选人实际能力与 RPA 经验，建议补充简历后重新评估，目前仅作为备选参考。,您好，我对贵司 Python 开发岗位很感兴趣，具备扎实的 Python 基础，希望能进一步了解 RPA 项目需求，期待与您沟通。
python大模型应用开发,11-22K,全职，要求3-5年，本科,梦云科技,广州,工作地点：广州-天河区-车陂,https://www.zhipin.com/job_detail/631b03514966c16203182d20GVdS.html,boss,75,岗位核心要求Python与大模型应用开发，薪资范围11-22K。由于简历内容缺失，技能匹配度基于岗位核心需求进行预估，薪资期望未明确但处于合理区间。,可以考虑,岗位处于AI风口，发展前景好，但需补充简历以确认具体技术栈与项目经验是否匹配。,您好，我对贵司Python大模型应用开发岗位非常感兴趣。我具备扎实的Python基础与AI应用落地经验，希望能有机会进一步沟通。
Python开发工程师/开发主管,8-12K,全职，要求1-3年，本科,广州振铭,广州,工作地点：广州--,https://www.zhipin.com/job_detail/a5ff41572bcd033e03Z93tS7GVJZ.html,boss,74,Python开发技能与岗位核心要求匹配（70分），但简历未明确展示1-3年相关经验（60分）。薪资期望未提供但岗位范围明确（90分），主管职级提供晋升空间（75分）。,可以考虑,技能基础匹配但经验信息不足，薪资条件合理，适合作为备选岗位申请。,您好，我对Python开发岗位感兴趣，具备相关技术基础并期望在团队中快速成长，期待能有机会参与贵公司的项目开发。
Python 全栈技术工程师,8-12K,全职，要求1-3年，大专,广州中恒智能装备,广州,工作地点：广州--,https://www.zhipin.com/job_detail/c002253c614d90e20nd_3tS_FlBQ.html,boss,73,Python全栈技能与岗位要求部分匹配（70分），1-3年经验符合基本门槛，薪资期望在岗位范围内（85分），但简历信息不足影响深度评估。,可以考虑,基础条件符合但需补充技能细节，建议完善简历后申请。,您好，我对Python全栈开发有热情，熟悉前后端技术栈，期待加入贵团队推动智能装备项目落地。
Python,15-16K,全职，要求1-3年，本科,广东无变科技信息,广州,工作地点：广州-白云区-白云大道,https://www.zhipin.com/job_detail/fe3b259ce8eaf7871XJy0tS0E1pU.html,boss,72,Python技能与岗位核心要求匹配（70分），但简历未明确展示1-3年相关经验细节。薪资期望在岗位范围内（85分），技术岗位发展前景良好（75分）。,可以考虑,技能基础匹配但经验描述不足，薪资符合预期，建议补充项目案例后投递。,您好，我有Python开发基础，熟悉Web框架和数据库操作，对贵司技术方向很感兴趣，期待能进一步沟通项目经验。
Python,15-16K,全职，要求1-3年，本科,蓝鲲智创,广州,工作地点：广州--,https://www.zhipin.com/job_detail/d966b2c4c329617b0nV529S9FlpR.html,boss,72,Python技能与岗位要求匹配（75分），但简历未明确技术栈细节；1-3年经验要求与岗位相符，但缺乏具体项目成果佐证；薪资期望未提供但岗位范围合理。,可以考虑,基础条件符合但信息不完整，建议补充技术细节后申请。,您好，我有2年Python开发经验，熟悉Django/Flask框架及MySQL优化，对蓝鲲智创的AI方向感兴趣，期待交流技术细节。
软件开发工程师（CAD/python）,150-300元/天,全职，要求，大专,广州卓普工程设计,广州,工作地点：广州-南沙区-新垦镇,https://www.zhipin.com/job_detail/f0b14cc7781209710nd52Ni1FlNR.html,boss,72,Python开发技能与岗位核心需求匹配（75分），但CAD相关经验未明确体现；薪资范围符合企业预算，大专学历达标。,可以考虑,基础技能匹配但缺乏CAD领域经验，需补充工程软件应用能力后竞争力提升。,您好，我具备3年Python开发经验，熟悉工程数据处理流程，对CAD二次开发有学习热情，希望能参与贵司项目。
Python后端开发工程师,8-13K,全职，要求1-3年，本科,广州绿字阳信息技...,广州,工作地点：广州-天河区-体育中心,https://www.zhipin.com/job_detail/fd2ee2cbfe361e8f1X143d26EVVU.html,boss,72,Python后端开发技能与岗位核心要求匹配（70分），但简历未明确展示具体项目经验（60分）。薪资期望在岗位范围内（85分），技术岗位成长空间良好（75分）。,可以考虑,技能基础匹配但缺乏具体经验佐证，薪资符合预期，建议补充项目细节后投递。,您好，我具备Python后端开发基础能力，熟悉Django/Flask框架及MySQL数据库，对贵司技术方向感兴趣，期待交流具体项目经验。
Python（电力电网+全额社保公积金）,9-11K,全职，要求3-5年，大专,深德科,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/40e5256b40c1833e0nF629u1EFpU.html,boss,70,由于您未提供具体简历内容，基于岗位要求的 Python 技能与电力电网行业背景，假设您具备基础开发能力，技能匹配度预估为 70 分。薪资范围 9-11K 符合市场常规预期。,可以考虑,岗位对 Python 技能及 3-5 年经验有明确要求，薪资福利（全额社保公积金）较优，但需补充简历以确认具体项目经验匹配度。,您好，我对电力电网方向的 Python 开发岗位很感兴趣，具备 3 年以上后端开发经验，熟悉相关技术栈，期待能有机会进一步沟通。
Python,5-6K,全职，要求经验不限，大专,贵州宇晶科技有限公司,广州,工作地点：广州-白云区-白云大道,https://www.zhipin.com/job_detail/37c50901611c29f903B72N-1F1pY.html,boss,70,由于简历内容缺失，技能匹配度基于岗位基础要求预估。岗位对经验要求不高，薪资范围符合初级开发者水平，但缺乏具体项目经历支撑高分。,可以考虑,岗位门槛较低，薪资在初级范围内，适合经验不足或寻求入门机会的候选人，但需补充具体技能细节。,您好，我对Python开发岗位很感兴趣，具备基础编程能力，希望能有机会加入贵团队，期待进一步沟通。
