title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
python助教,3-4K,全职，要求1年以内，大专,职趣云网络在线科技,广州,工作地点：广州-天河区-高唐,https://www.zhipin.com/job_detail/e5da5469329b33270nZz09i7FlBU.html,boss,80,您的Python及AI技能远超助教岗位要求（95分），项目经验丰富且获奖，但助教岗位更侧重教学辅导，经验相关性略低（75分）。,建议投递,技能完全匹配且具备AI背景优势，薪资符合岗位要求，适合作为职业起点。,您好，看到职趣云在招Python助教。我大专主修软件开发，Python是我的主力语言，还做过人脸识别和YOLO模型训练，有国赛一等奖经验。希望能用我的技术经验帮助学员，期待您的回复！
AI工程师（精通python和Java）,10-15K,全职，要求1-3年，本科,广州秒搭人工智能科技,广州,工作地点：广州-天河区-科学城,https://www.zhipin.com/job_detail/9f6f2c8106b36d290nBy2d-5GVpX.html,boss,80,您的 Python、Java 及 AI 技能与岗位高度匹配（85分），项目经验扎实且有竞赛获奖背书。但学历为大专，略低于本科硬性要求，经验年限可能处于临界点。,建议投递,技能匹配度高，项目经验亮眼，虽学历有门槛但可尝试争取，建议投递。,您好，看到广州秒搭在招AI工程师。我精通Python和Java，有计算机视觉和大模型部署经验，曾获人工智能大赛一等奖，希望能有机会面试。
软件研发岗（Java/JS/Python/C/C++等）,15-30K·14薪,全职，要求1-3年，本科,外企德科数字,广州,工作地点：广州-白云区-金沙洲,https://www.zhipin.com/job_detail/e2d13c99b76e55c40nd93Nu9E1ZW.html,boss,80,您的技术栈（Java/Python/JS）与岗位要求高度匹配，且具备AI项目经验，但学历为大专，与岗位本科要求存在一定差距。,建议投递,技术能力突出，项目经验丰富，虽学历不占优，但可通过技术实力弥补，建议积极争取。,您好，看到外企德科数字在招软件研发岗。我精通Java/Python/JS，有AI项目落地经验，还拿过全国人工智能大赛一等奖，技术栈和岗位需求很契合。想了解一下这个机会，期待您的回复！
Python,7-12K,全职，要求1-3年，本科,新略信息,广州,工作地点：广州-天河区-天河北,https://www.zhipin.com/job_detail/2bc0669b697a5deb0nF62t25ElNR.html,boss,72,您的 Python 及大模型技能与岗位高度匹配（85分），项目经历丰富；但学历为大专且缺乏 1-3 年全职工作经验，与硬性要求存在差距（60分）。,可以考虑,技能栈非常对口，但学历和工作年限未完全达标，建议作为备选尝试投递。,您好，看到新略信息在招 Python 工程师。我虽刚毕业，但精通 Python 和大模型微调，做过多个 AI 项目，希望能有机会加入。
Python全栈工程师,16-27K,全职，要求3-5年，本科,某小型电子商务公司,广州,工作地点：广州--,https://www.zhipin.com/job_detail/085d4e3c778b3c450nF709u1FFFU.html,boss,70,您的Python和全栈技能与岗位高度匹配（80分），但工作年限（应届/1年左右）与要求（3-5年）存在差距（60分），学历（大专）也未达本科要求。薪资期望未明确，但岗位16-27K范围较宽，需进一步沟通。,建议投递,虽然硬性条件（年限、学历）有差距，但技能栈高度匹配且项目经验丰富，建议尝试投递并突出AI与全栈能力。,您好，看到贵公司在招Python全栈工程师。我虽然学历是大专，但精通Python和全栈开发，之前主导过人脸识别和电商小程序项目，还涉及大模型部署，技术栈和岗位需求很契合。希望能有机会聊聊，谢谢！
python量化交易程序员,6-8K,全职，要求1年以内，本科,广州龙智,广州,工作地点：广州-荔湾区-陈家祠,https://www.zhipin.com/job_detail/c9a2a8f1668cbaaf03N62dW9F1pZ.html,boss,65,候选人精通Python且具备AI与全栈开发能力，技能基础扎实；但过往项目集中在视觉与管理类，缺乏量化交易或金融数据处理经验，学历为大专与岗位本科要求存在差距。,可以考虑,Python技术栈匹配，但行业经验与学历门槛略低，建议作为备选尝试投递，重点考察对金融领域的学习意愿。,您好，关注到广州龙智在招Python量化交易程序员。我主攻Python开发，有扎实的AI与数据处理项目经验，对量化策略逻辑有浓厚兴趣。虽学历为大专，但技术落地能力强，希望能有机会聊聊，感谢您的时间！
AI Python,13-17K,全职，要求3-5年，大专,CLPS华钦软件,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/96d98f035dfc408d0nB92di7EFVQ.html,boss,60,候选人掌握Python及大模型部署、计算机视觉等核心技能，与岗位技术栈高度匹配（85分），但仅有项目经验，缺乏3-5年全职工作经验，经验匹配度较低（30分）。,可以考虑,技能与岗位需求高度吻合，但工作年限未达标，建议作为潜力股备选，或尝试沟通实习/初级岗位机会。,您好，关注到CLPS华钦软件在招AI Python岗位。我精通Python及大模型微调与CV技术，虽工作年限尚浅，但项目实战经验丰富，非常契合贵司技术方向，希望能有机会进一步沟通！
Python开发工程师,11-20K,全职，要求3-5年，大专,海颐软件,广州,工作地点：广州--,https://www.zhipin.com/job_detail/34d23df5b7a5794b0nBy2d66E1RT.html,boss,59,您的Python及AI技能与岗位高度匹配（85分），但工作年限仅1年左右，与岗位要求的3-5年存在较大差距（30分）。薪资期望未明确，但岗位11-20K范围对应届生偏高。,可以考虑,技能栈匹配度高，但工作年限严重不足，建议作为初级岗或实习生机会尝试投递。,您好，看到海颐软件在招Python开发。我是蒋睿，虽然工作年限未达3年，但我精通Python及大模型部署，有国赛一等奖及多个AI项目实战经验。希望能争取一个面试机会，展示我的技术潜力。
python自动化,12-14K,全职，要求5-10年，大专,正安集团,广州,工作地点：广州-荔湾区-东塱,https://www.zhipin.com/job_detail/7992aaac0c71813b0nF62Nm6E1FU.html,boss,58,您的 Python 技能与自动化岗位高度匹配（80分），拥有机器人巡检和人脸识别等实战项目经验。但岗位要求 5-10 年经验，您目前主要为在校项目经历，经验匹配度较低（20分）。,可以考虑,技术栈对口且有竞赛获奖加持，但工作年限差距较大，建议作为备选尝试投递，重点突出项目落地能力。,您好，看到正安集团招 Python 自动化。我虽应届但获过人工智能大赛一等奖，有机器人巡检和自动化项目经验，技术栈完全匹配，希望能争取面试机会。
python全栈工程师,10-15K,全职，要求3-5年，大专,睿烨科技,广州,工作地点：广州-番禺区-石基,https://www.zhipin.com/job_detail/01799dff81ceb0aa03J_2tq6EVRV.html,boss,58,您的Python及全栈技能与岗位高度匹配（80分），具备AI与前端开发能力；但岗位要求3-5年经验，您目前经验较少（30分），薪资期望未明确但10-15K对应届生偏高（70分）。,可以考虑,技能栈高度匹配，但工作年限未达硬性要求，建议尝试投递或寻找更看重潜力的岗位。,您好，看到睿烨科技在招Python全栈工程师。我虽刚毕业但掌握Python+AI+uni-app全栈技能，做过人脸识别和智能巡检项目，技术栈与岗位需求高度契合。希望能有机会聊聊，感谢您的时间！
